new_index,nearest_index,distance,reference_date,infer_date
1399,1399,6.770054207525743e-08,2016-07-01,2016-06-24
1400,1400,7.88959145406663e-08,2016-07-04,2016-06-27
1401,1401,7.529792638573421e-08,2016-07-05,2016-06-28
1402,1402,1.1416159892430854e-07,2016-07-06,2016-06-29
1403,1403,8.327908461523066e-08,2016-07-07,2016-06-30
1404,1404,7.644492138621509e-08,2016-07-11,2016-07-01
1405,1405,6.946176653349773e-08,2016-07-12,2016-07-04
1406,1406,1.0398127338106142e-07,2016-07-13,2016-07-05
1407,1407,6.830979728267955e-08,2016-07-14,2016-07-06
1408,1408,6.447692152351368e-08,2016-07-15,2016-07-07
1409,1409,8.208379021404089e-08,2016-07-18,2016-07-11
1410,1410,7.477209789105428e-08,2016-07-19,2016-07-12
1411,1411,9.094226964039455e-08,2016-07-20,2016-07-13
1412,1412,1.1228635003744683e-07,2016-07-21,2016-07-14
1413,1413,7.257419807349169e-08,2016-07-22,2016-07-15
1414,1414,6.102980085891603e-08,2016-07-25,2016-07-18
1415,1415,6.869100331538848e-08,2016-07-26,2016-07-19
1416,1416,3.584451953921273e-08,2016-07-27,2016-07-20
1417,1417,6.556506236659945e-08,2016-07-28,2016-07-21
1418,1418,6.995868164345122e-08,2016-07-29,2016-07-22
1419,1419,7.83329543966797e-08,2016-08-01,2016-07-25
1420,1420,7.658153143683905e-08,2016-08-02,2016-07-26
1421,1421,4.3152560855689996e-08,2016-08-03,2016-07-27
1422,1422,8.89056208185285e-08,2016-08-04,2016-07-28
1423,1423,6.146461805927422e-08,2016-08-05,2016-07-29
1424,1424,7.576289416940712e-08,2016-08-08,2016-08-01
1425,1425,2.394280845886426e-08,2016-08-09,2016-08-02
1426,1426,1.269882420962505e-07,2016-08-10,2016-08-03
1427,1427,5.8320900686262684e-08,2016-08-11,2016-08-04
1428,1428,7.459073831456044e-08,2016-08-12,2016-08-05
1429,1429,5.040245291918988e-08,2016-08-15,2016-08-08
1430,1430,1.1128139788125565e-07,2016-08-16,2016-08-09
1431,1431,5.3332533671518746e-08,2016-08-17,2016-08-10
1432,1432,1.2088406635038763e-07,2016-08-18,2016-08-11
1433,1433,8.438968800560447e-08,2016-08-19,2016-08-12
1434,1434,5.9147349143116105e-08,2016-08-22,2016-08-15
1435,1435,1.0584813199795948e-07,2016-08-23,2016-08-16
1436,1436,1.1532376951885328e-07,2016-08-24,2016-08-17
1437,1437,9.698258563482772e-08,2016-08-25,2016-08-18
1438,1438,5.0191181984963995e-08,2016-08-26,2016-08-19
1439,1439,7.166891858401402e-08,2016-08-29,2016-08-22
1440,1440,5.732028382246366e-08,2016-08-30,2016-08-23
1441,1441,4.2724425675376465e-08,2016-08-31,2016-08-24
1442,1442,6.860575507337663e-08,2016-09-01,2016-08-25
1443,1443,7.520560757802318e-08,2016-09-02,2016-08-26
1444,1444,8.11805034048136e-08,2016-09-05,2016-08-29
1445,1445,1.0035459944362547e-07,2016-09-06,2016-08-30
1446,1446,1.847311694867748e-07,2016-09-07,2016-08-31
1447,1447,2.6625162581255014e-07,2016-09-08,2016-09-01
1448,1448,1.3737508406030383e-07,2016-09-09,2016-09-02
1449,1449,9.980070680436213e-08,2016-09-10,2016-09-05
1450,1450,1.9087678654698422e-07,2016-09-12,2016-09-06
1451,1451,2.1525913294285912e-07,2016-09-13,2016-09-07
1452,1452,9.076956479522032e-08,2016-09-14,2016-09-08
1453,1453,1.0572947518684939e-07,2016-09-19,2016-09-09
1454,1454,2.22664566969968e-07,2016-09-20,2016-09-10
1455,1455,2.3774814008745427e-07,2016-09-21,2016-09-12
1456,1456,8.026839387365179e-08,2016-09-22,2016-09-13
1457,1457,7.652033529186391e-08,2016-09-23,2016-09-14
1458,1458,8.989896808102744e-08,2016-09-26,2016-09-19
1459,1459,1.960535567411501e-07,2016-09-29,2016-09-20
1460,1460,9.664669454968299e-08,2016-09-30,2016-09-21
1461,1461,2.0129063324086842e-07,2016-10-03,2016-09-22
1462,1462,1.6560400076601422e-07,2016-10-04,2016-09-23
1463,1463,1.5945520780805927e-07,2016-10-05,2016-09-26
1464,1464,1.1378045708191102e-07,2016-10-06,2016-09-29
1465,1465,1.8496697043972044e-07,2016-10-07,2016-09-30
1466,1466,6.491664935016074e-08,2016-10-11,2016-10-03
1467,1467,6.469895140933559e-08,2016-10-12,2016-10-04
1468,1468,6.195002407346725e-08,2016-10-13,2016-10-05
1469,1469,4.556189061573519e-08,2016-10-14,2016-10-06
1470,1470,7.07478130768215e-08,2016-10-17,2016-10-07
1471,1471,1.0407364317179022e-07,2016-10-18,2016-10-11
1472,1472,1.2032906969235902e-07,2016-10-19,2016-10-12
1473,1473,7.559289161933094e-08,2016-10-20,2016-10-13
1474,1474,7.187363332272849e-08,2016-10-21,2016-10-14
1475,1475,1.0901777664983548e-07,2016-10-24,2016-10-17
1476,1476,6.742658821368242e-08,2016-10-25,2016-10-18
1477,1477,8.969966571208038e-08,2016-10-26,2016-10-19
1478,1478,7.29593872715758e-08,2016-10-27,2016-10-20
1479,1479,6.533065807843588e-08,2016-10-28,2016-10-21
1480,1480,8.43481949102606e-08,2016-10-31,2016-10-24
1481,1481,6.974240223963702e-08,2016-11-01,2016-10-25
1482,1482,3.323383018488013e-08,2016-11-02,2016-10-26
1483,1483,4.954439779998328e-08,2016-11-03,2016-10-27
1484,1484,9.736918170019956e-08,2016-11-04,2016-10-28
1485,1485,1.211388559802226e-07,2016-11-07,2016-10-31
1486,1486,7.204442817613804e-08,2016-11-08,2016-11-01
1487,1487,1.307987544563681e-07,2016-11-09,2016-11-02
1488,1488,1.2450605403902403e-07,2016-11-10,2016-11-03
1489,1489,2.0155374192437335e-07,2016-11-11,2016-11-04
1490,1490,7.01373312151481e-08,2016-11-14,2016-11-07
1491,1491,8.742752699244063e-08,2016-11-15,2016-11-08
1492,1492,1.2521142284435443e-07,2016-11-16,2016-11-09
1493,1493,2.285378252831443e-07,2016-11-17,2016-11-10
1494,1494,1.4754878689336802e-07,2016-11-18,2016-11-11
1495,1495,1.0326734029414344e-07,2016-11-21,2016-11-14
1496,1496,1.4015586550470727e-07,2016-11-22,2016-11-15
1497,1497,2.0909870780375696e-07,2016-11-23,2016-11-16
1498,1498,1.0732006307085089e-07,2016-11-24,2016-11-17
1499,1499,1.2538496308609966e-07,2016-11-25,2016-11-18
1500,1500,7.090836425242769e-08,2016-11-28,2016-11-21
1501,1501,1.278091463885077e-07,2016-11-29,2016-11-22
1502,1502,1.1566126720640632e-07,2016-11-30,2016-11-23
1503,1503,8.003752473473734e-08,2016-12-01,2016-11-24
1504,1504,7.05232546881985e-08,2016-12-02,2016-11-25
1505,1505,5.989445940713344e-08,2016-12-05,2016-11-28
1506,1506,8.982573008771194e-08,2016-12-06,2016-11-29
1507,1507,8.960065484735094e-08,2016-12-07,2016-11-30
1508,1508,7.498790452718303e-08,2016-12-08,2016-12-01
1509,1509,1.218611701609408e-07,2016-12-09,2016-12-02
1510,1510,7.931975107339645e-08,2016-12-12,2016-12-05
1511,1511,6.514242560188997e-08,2016-12-13,2016-12-06
1512,1512,6.238345309830697e-08,2016-12-14,2016-12-07
1513,1513,6.508854510381212e-08,2016-12-15,2016-12-08
1514,1514,5.018171359120033e-08,2016-12-16,2016-12-09
1515,1515,4.652268066967611e-08,2016-12-19,2016-12-12
1516,1516,1.0474206746365851e-07,2016-12-20,2016-12-13
1517,1517,7.888127923774098e-08,2016-12-21,2016-12-14
1518,1518,5.56734259504941e-08,2016-12-22,2016-12-15
1519,1519,1.0990655618348946e-07,2016-12-23,2016-12-16
1520,1520,1.2825246462942755e-07,2016-12-26,2016-12-19
1521,1521,8.860678867032559e-08,2016-12-27,2016-12-20
1522,1522,6.638222355716864e-08,2016-12-28,2016-12-21
1523,1523,8.507482418299535e-08,2016-12-29,2016-12-22
1524,1524,6.343691709203876e-08,2016-12-30,2016-12-23
1525,1525,6.509998100229668e-08,2017-01-03,2016-12-26
1526,1526,6.737383562967203e-08,2017-01-04,2016-12-27
1527,1527,1.310462306992375e-07,2017-01-05,2016-12-28
1528,1528,8.434942073200578e-08,2017-01-06,2016-12-29
1529,1529,6.622430478771657e-08,2017-01-09,2016-12-30
1530,1530,3.937643892268603e-08,2017-01-10,2017-01-03
1531,1531,8.060850796375046e-08,2017-01-11,2017-01-04
1532,1532,5.401678411347314e-08,2017-01-12,2017-01-05
1533,1533,7.887908563693509e-08,2017-01-13,2017-01-06
1534,1534,7.058929096564144e-08,2017-01-16,2017-01-09
1535,1535,7.706023382282684e-08,2017-01-17,2017-01-10
1536,1536,6.351048768493702e-08,2017-01-18,2017-01-11
1537,1537,1.0220976421233311e-07,2017-01-19,2017-01-12
1538,1538,7.920346412164248e-08,2017-01-20,2017-01-13
1539,1539,5.767299545027309e-08,2017-01-23,2017-01-16
1540,1540,1.1691364823282944e-07,2017-01-24,2017-01-17
1541,1541,7.072128938521307e-08,2017-02-02,2017-01-18
1542,1542,5.986439718639371e-08,2017-02-03,2017-01-19
1543,1543,1.1676485048928072e-07,2017-02-06,2017-01-20
1544,1544,5.812129319252862e-08,2017-02-07,2017-01-23
1545,1545,5.719676682496595e-08,2017-02-08,2017-01-24
1546,1546,6.168979865881001e-08,2017-02-09,2017-02-02
1547,1547,4.8260920029430966e-08,2017-02-10,2017-02-03
1548,1548,5.94308025252374e-08,2017-02-13,2017-02-06
1549,1549,6.473747170599465e-08,2017-02-14,2017-02-07
1550,1550,7.386090724152304e-08,2017-02-15,2017-02-08
1551,1551,8.395957667402061e-08,2017-02-16,2017-02-09
1552,1552,1.004382043232008e-07,2017-02-17,2017-02-10
1553,1553,4.281059533646703e-08,2017-02-18,2017-02-13
1554,1554,3.648477654862951e-08,2017-02-20,2017-02-14
1555,1555,7.495979685912873e-08,2017-02-21,2017-02-15
1556,1556,4.817333525077842e-08,2017-02-22,2017-02-16
1557,1557,5.636775744449132e-08,2017-02-23,2017-02-17
1558,1558,5.9426659497018175e-08,2017-02-24,2017-02-18
1559,1559,6.407842488997273e-08,2017-03-01,2017-02-20
1560,1560,6.395379289753172e-08,2017-03-02,2017-02-21
1561,1561,6.629287039505707e-08,2017-03-03,2017-02-22
1562,1562,5.852948793868757e-08,2017-03-06,2017-02-23
1563,1563,5.1823703533782974e-08,2017-03-07,2017-02-24
1564,1564,4.1833347729107e-08,2017-03-08,2017-03-01
1565,1565,5.1301032260196e-08,2017-03-09,2017-03-02
1566,1566,5.8295958482737875e-08,2017-03-10,2017-03-03
1567,1567,2.538550365220055e-08,2017-03-13,2017-03-06
1568,1568,3.626159934245395e-08,2017-03-14,2017-03-07
1569,1569,6.489329487316146e-08,2017-03-15,2017-03-08
1570,1570,4.040456925662035e-08,2017-03-16,2017-03-09
1571,1571,2.813183648278227e-08,2017-03-17,2017-03-10
1572,1572,4.36844758934336e-08,2017-03-20,2017-03-13
1573,1573,5.7556499666323384e-08,2017-03-21,2017-03-14
1574,1574,2.585687984073703e-08,2017-03-22,2017-03-15
1575,1575,8.570067067538856e-08,2017-03-23,2017-03-16
1576,1576,8.149042920976134e-08,2017-03-24,2017-03-17
1577,1577,6.193366557802912e-08,2017-03-27,2017-03-20
1578,1578,4.747232112988401e-08,2017-03-28,2017-03-21
1579,1579,7.07537717238129e-08,2017-03-29,2017-03-22
1580,1580,4.559053141567957e-08,2017-03-30,2017-03-23
1581,1581,6.23997191448243e-08,2017-03-31,2017-03-24
1582,1582,5.277184902893377e-08,2017-04-05,2017-03-27
1583,1583,4.9774753212617364e-08,2017-04-06,2017-03-28
1584,1584,8.107303109781438e-08,2017-04-07,2017-03-29
1585,1585,7.357029104222176e-08,2017-04-10,2017-03-30
1586,1586,5.249874019144991e-08,2017-04-11,2017-03-31
1587,1587,1.5412335073064912e-07,2017-04-12,2017-04-05
1588,1588,1.6697061452890836e-07,2017-04-13,2017-04-06
1589,1589,7.677739560614687e-08,2017-04-14,2017-04-07
1590,1590,1.3058590509029038e-07,2017-04-17,2017-04-10
1591,1591,1.0140101136400965e-07,2017-04-18,2017-04-11
1592,1592,7.596435631804975e-08,2017-04-19,2017-04-12
1593,1593,5.4074856080324194e-08,2017-04-20,2017-04-13
1594,1594,7.226021116861518e-08,2017-04-21,2017-04-14
1595,1595,1.0638464637617089e-07,2017-04-24,2017-04-17
1596,1596,5.547654334855684e-08,2017-04-25,2017-04-18
1597,1597,8.875658382678608e-08,2017-04-26,2017-04-19
1598,1598,7.015274076419992e-08,2017-04-27,2017-04-20
1599,1599,5.102792832995487e-08,2017-04-28,2017-04-21
1600,1600,5.6195050363345666e-08,2017-05-02,2017-04-24
1601,1601,1.2480239561917916e-07,2017-05-03,2017-04-25
1602,1602,8.374680391479135e-08,2017-05-04,2017-04-26
1603,1603,8.641673292377952e-08,2017-05-05,2017-04-27
1604,1604,1.0507158600746282e-07,2017-05-08,2017-04-28
1605,1605,1.689298657998844e-07,2017-05-09,2017-05-02
1606,1606,2.1436316986697361e-07,2017-05-10,2017-05-03
1607,1607,1.0018995327290432e-07,2017-05-11,2017-05-04
1608,1608,1.8376832346306554e-07,2017-05-12,2017-05-05
1609,1609,1.576391025166093e-07,2017-05-15,2017-05-08
1610,1610,8.678520604939213e-08,2017-05-16,2017-05-09
1611,1611,1.8101126542178057e-07,2017-05-17,2017-05-10
1612,1612,1.9819067640082832e-07,2017-05-18,2017-05-11
1613,1613,1.063118018976561e-07,2017-05-19,2017-05-12
1614,1614,2.2787359358440993e-07,2017-05-22,2017-05-15
1615,1615,5.4272571213706344e-08,2017-05-23,2017-05-16
1616,1616,5.5025512102057e-08,2017-05-24,2017-05-17
1617,1617,1.1717596917425472e-07,2017-05-25,2017-05-18
1618,1618,2.3010364651776426e-07,2017-05-26,2017-05-19
1619,1619,1.2872811916512888e-07,2017-05-31,2017-05-22
1620,1620,2.434390945247833e-07,2017-06-01,2017-05-23
1621,1621,9.035446668782663e-08,2017-06-02,2017-05-24
1622,1622,9.617772227126491e-08,2017-06-03,2017-05-25
1623,1623,1.961541542654488e-07,2017-06-05,2017-05-26
1624,1624,1.43521521231553e-07,2017-06-06,2017-05-31
1625,1625,7.10312679821053e-08,2017-06-07,2017-06-01
1626,1626,2.4124196873934234e-07,2017-06-08,2017-06-02
1627,1627,7.739630875944832e-08,2017-06-09,2017-06-03
1628,1628,1.358078303612882e-07,2017-06-12,2017-06-05
1629,1629,7.690988683401632e-08,2017-06-13,2017-06-06
1630,1630,1.8630935449260915e-07,2017-06-14,2017-06-07
1631,1631,1.7860103082138593e-07,2017-06-15,2017-06-08
1632,1632,9.216473025013949e-08,2017-06-16,2017-06-09
1633,1633,6.830804890376403e-08,2017-06-19,2017-06-12
1634,1634,2.2940380188915407e-07,2017-06-20,2017-06-13
1635,1635,7.662989875591873e-08,2017-06-21,2017-06-14
1636,1636,1.921519984807664e-07,2017-06-22,2017-06-15
1637,1637,1.457593237390431e-07,2017-06-23,2017-06-16
1638,1638,4.315851634096117e-07,2017-06-26,2017-06-19
1639,1639,4.436518340644185e-07,2017-06-27,2017-06-20
1640,1640,4.935252813117247e-07,2017-06-28,2017-06-21
1641,1641,4.780212757240693e-07,2017-06-29,2017-06-22
1642,1642,6.751428809299787e-07,2017-06-30,2017-06-23
1643,1643,5.441739069784618e-07,2017-07-03,2017-06-26
1644,1644,4.220576966317792e-07,2017-07-04,2017-06-27
1645,1645,2.459376168611051e-07,2017-07-05,2017-06-28
1646,1646,4.703690538871105e-07,2017-07-06,2017-06-29
1647,1647,2.7946658566489355e-07,2017-07-07,2017-06-30
1648,1648,3.389313771594236e-07,2017-07-10,2017-07-03
1649,1649,4.51303631867854e-07,2017-07-11,2017-07-04
1650,1650,4.2852653333079856e-07,2017-07-12,2017-07-05
1651,1651,3.3763155298023836e-07,2017-07-13,2017-07-06
1652,1652,3.5634834530415827e-07,2017-07-14,2017-07-07
1653,1653,2.0960603930740571e-07,2017-07-17,2017-07-10
1654,1654,4.703151904456739e-07,2017-07-18,2017-07-11
1655,1655,4.22090637609944e-07,2017-07-19,2017-07-12
1656,1656,4.830881493812111e-07,2017-07-20,2017-07-13
1657,1657,1.8527198935789403e-07,2017-07-21,2017-07-14
1658,1658,1.4554444452974213e-07,2017-07-24,2017-07-17
1659,1659,3.5347971018017393e-07,2017-07-25,2017-07-18
1660,1660,3.0002051846612984e-07,2017-07-26,2017-07-19
1661,1661,2.418882202987079e-07,2017-07-27,2017-07-20
1662,1662,4.855346616423678e-07,2017-07-28,2017-07-21
1663,1663,1.0702800368845988e-07,2017-07-31,2017-07-24
1664,1664,3.866120649736195e-07,2017-08-01,2017-07-25
1665,1665,4.6493214779261444e-07,2017-08-02,2017-07-26
1666,1666,3.831840449572299e-07,2017-08-03,2017-07-27
1667,1667,4.1494455439902815e-07,2017-08-04,2017-07-28
1668,1668,4.5181754344201145e-07,2017-08-07,2017-07-31
1669,1669,4.1603433282913116e-07,2017-08-08,2017-08-01
1670,1670,5.372777326262874e-07,2017-08-09,2017-08-02
1671,1671,2.282004190426976e-07,2017-08-10,2017-08-03
1672,1672,6.425851014703511e-07,2017-08-11,2017-08-04
1673,1673,3.908909655222984e-07,2017-08-14,2017-08-07
1674,1674,4.325198546673903e-07,2017-08-15,2017-08-08
1675,1675,4.5730508941977903e-07,2017-08-16,2017-08-09
1676,1676,5.649130871762407e-07,2017-08-17,2017-08-10
1677,1677,3.1030862211513767e-07,2017-08-18,2017-08-11
1678,1678,1.5183595425869154e-07,2017-08-21,2017-08-14
1679,1679,3.672712374053796e-07,2017-08-22,2017-08-15
1680,1680,4.3423753406024093e-07,2017-08-23,2017-08-16
1681,1681,2.7809230613257503e-07,2017-08-24,2017-08-17
1682,1682,4.620610090730178e-07,2017-08-25,2017-08-18
1683,1683,3.4786440202984285e-07,2017-08-28,2017-08-21
1684,1684,4.6758165463781975e-07,2017-08-29,2017-08-22
1685,1685,3.956186308655296e-07,2017-08-30,2017-08-23
1686,1686,2.3427148106121276e-07,2017-08-31,2017-08-24
1687,1687,3.697573226217516e-07,2017-09-01,2017-08-25
1688,1688,5.817809184129739e-07,2017-09-04,2017-08-28
1689,1689,2.891438104000291e-07,2017-09-05,2017-08-29
1690,1690,2.8457172269739067e-07,2017-09-06,2017-08-30
1691,1691,4.807508520356283e-07,2017-09-07,2017-08-31
1692,1692,5.487231713636912e-07,2017-09-08,2017-09-01
1693,1693,2.4887703139837497e-07,2017-09-11,2017-09-04
1694,1694,3.83006914088149e-07,2017-09-12,2017-09-05
1695,1695,4.52819924389085e-07,2017-09-13,2017-09-06
1696,1696,5.498459664856201e-07,2017-09-14,2017-09-07
1697,1697,4.738627303606266e-07,2017-09-15,2017-09-08
1698,1698,4.1849205932884237e-07,2017-09-18,2017-09-11
1699,1699,4.0027739421177926e-07,2017-09-19,2017-09-12
1700,1700,4.819098066704828e-07,2017-09-20,2017-09-13
1701,1701,8.181101805177909e-08,2017-09-21,2017-09-14
1702,1702,7.030557898034496e-08,2017-09-22,2017-09-15
1703,1703,4.4847078353718583e-07,2017-09-25,2017-09-18
1704,1704,1.5730393746751655e-07,2017-09-26,2017-09-19
1705,1705,1.5683799032848124e-07,2017-09-27,2017-09-20
1706,1706,1.0485014631363196e-07,2017-09-28,2017-09-21
1707,1707,1.6775360288256682e-07,2017-09-29,2017-09-22
1708,1708,2.0464865932370772e-07,2017-09-30,2017-09-25
1709,1709,9.569719514877222e-08,2017-10-02,2017-09-26
1710,1710,1.483497436780331e-07,2017-10-03,2017-09-27
1711,1711,8.559713124780734e-08,2017-10-05,2017-09-28
1712,1712,2.0132539473807707e-07,2017-10-06,2017-09-29
1713,1713,2.734337765802536e-07,2017-10-11,2017-09-30
1714,1714,1.3289117863478248e-07,2017-10-12,2017-10-02
1715,1715,1.6420436437630485e-07,2017-10-13,2017-10-03
1716,1716,2.44065492286592e-07,2017-10-16,2017-10-05
1717,1717,1.0335370795703775e-07,2017-10-17,2017-10-06
1718,1718,1.8738564986757707e-07,2017-10-18,2017-10-11
1719,1719,7.267022738034036e-08,2017-10-19,2017-10-12
1720,1720,3.2593544126831574e-07,2017-10-20,2017-10-13
1721,1721,2.7537552541878774e-07,2017-10-23,2017-10-16
1722,1722,1.6556067421151518e-07,2017-10-24,2017-10-17
1723,1723,2.638135769856638e-07,2017-10-25,2017-10-18
1724,1724,2.1984183688437533e-07,2017-10-26,2017-10-19
1725,1725,2.253354132366114e-07,2017-10-27,2017-10-20
1726,1726,2.1729171194981682e-07,2017-10-30,2017-10-23
1727,1727,6.085544913619158e-08,2017-10-31,2017-10-24
1728,1728,2.685909499584605e-07,2017-11-01,2017-10-25
1729,1729,2.762835641908133e-07,2017-11-02,2017-10-26
1730,1730,2.5645636935159175e-07,2017-11-03,2017-10-27
1731,1731,4.5197163240244095e-07,2017-11-06,2017-10-30
1732,1732,4.5056653736120246e-07,2017-11-07,2017-10-31
1733,1733,5.644524260774061e-07,2017-11-08,2017-11-01
1734,1734,4.6106064354558777e-07,2017-11-09,2017-11-02
1735,1735,1.4668250221403968e-07,2017-11-10,2017-11-03
1736,1736,2.1294501552225408e-07,2017-11-13,2017-11-06
1737,1737,1.511997862559044e-07,2017-11-14,2017-11-07
1738,1738,1.9492521525645507e-07,2017-11-15,2017-11-08
1739,1739,8.364389834907648e-08,2017-11-16,2017-11-09
1740,1740,1.2630203277360112e-07,2017-11-17,2017-11-10
1741,1741,1.147708425417629e-07,2017-11-20,2017-11-13
1742,1742,2.500148014452508e-08,2017-11-21,2017-11-14
1743,1743,7.463096835685477e-08,2017-11-22,2017-11-15
1744,1744,1.5202479475969848e-07,2017-11-23,2017-11-16
1745,1745,1.8056159152483736e-07,2017-11-24,2017-11-17
1746,1746,6.312860677585414e-08,2017-11-27,2017-11-20
1747,1747,1.0720666883344266e-07,2017-11-28,2017-11-21
1748,1748,8.241891598669036e-08,2017-11-29,2017-11-22
1749,1749,6.572306997615043e-08,2017-11-30,2017-11-23
1750,1750,1.465817927764614e-07,2017-12-01,2017-11-24
1751,1751,8.451432576987763e-08,2017-12-04,2017-11-27
1752,1752,2.0573912077064738e-07,2017-12-05,2017-11-28
1753,1753,6.0436201667436e-08,2017-12-06,2017-11-29
1754,1754,1.3428881876172926e-07,2017-12-07,2017-11-30
1755,1755,6.454282999648e-08,2017-12-08,2017-12-01
1756,1756,8.182982984885461e-08,2017-12-11,2017-12-04
1757,1757,6.791368577306616e-08,2017-12-12,2017-12-05
1758,1758,1.0137751165863139e-07,2017-12-13,2017-12-06
1759,1759,4.509533876377305e-08,2017-12-14,2017-12-07
1760,1760,7.83422395795626e-08,2017-12-15,2017-12-08
1761,1761,7.634575140975131e-08,2017-12-18,2017-12-11
1762,1762,7.428099972402816e-08,2017-12-19,2017-12-12
1763,1763,6.756402064605691e-08,2017-12-20,2017-12-13
1764,1764,6.108669052984765e-08,2017-12-21,2017-12-14
1765,1765,5.135637231613998e-08,2017-12-22,2017-12-15
1766,1766,8.282848968291184e-08,2017-12-25,2017-12-18
1767,1767,7.754321605147665e-08,2017-12-26,2017-12-19
1768,1768,8.637292951977377e-08,2017-12-27,2017-12-20
1769,1769,5.239165601080415e-08,2017-12-28,2017-12-21
1770,1770,6.742180730608026e-08,2017-12-29,2017-12-22
1771,1771,7.209875702578705e-08,2018-01-02,2017-12-25
1772,1772,6.17773988077136e-08,2018-01-03,2017-12-26
1773,1773,7.282133335876204e-08,2018-01-04,2017-12-27
1774,1774,5.918526022513374e-08,2018-01-05,2017-12-28
1775,1775,4.146517026529267e-08,2018-01-08,2017-12-29
1776,1776,7.424170585990405e-08,2018-01-09,2018-01-02
1777,1777,5.795294730131898e-08,2018-01-10,2018-01-03
1778,1778,5.999070351592366e-08,2018-01-11,2018-01-04
1779,1779,9.675664009905321e-08,2018-01-12,2018-01-05
1780,1780,4.983714514454069e-08,2018-01-15,2018-01-08
1781,1781,7.452575174774693e-08,2018-01-16,2018-01-09
1782,1782,7.099180045670621e-08,2018-01-17,2018-01-10
1783,1783,4.5047443683852565e-08,2018-01-18,2018-01-11
1784,1784,6.020368051949133e-08,2018-01-19,2018-01-12
1785,1785,9.293943546293091e-08,2018-01-22,2018-01-15
1786,1786,5.7205708405238696e-08,2018-01-23,2018-01-16
1787,1787,6.57013302745397e-08,2018-01-24,2018-01-17
1788,1788,1.080715714740908e-07,2018-01-25,2018-01-18
1789,1789,8.23323096413548e-08,2018-01-26,2018-01-19
1790,1790,6.986257173103462e-08,2018-01-29,2018-01-22
1791,1791,5.3325416204506235e-08,2018-01-30,2018-01-23
1792,1792,6.013501690344968e-08,2018-01-31,2018-01-24
1793,1793,6.370068156114905e-08,2018-02-01,2018-01-25
1794,1794,7.486060733694923e-08,2018-02-02,2018-01-26
1795,1795,3.726073052704889e-08,2018-02-05,2018-01-29
1796,1796,7.618826463681672e-08,2018-02-06,2018-01-30
1797,1797,3.630134281863842e-08,2018-02-07,2018-01-31
1798,1798,1.28597929410507e-07,2018-02-08,2018-02-01
1799,1799,7.618097492074907e-08,2018-02-09,2018-02-02
1800,1800,8.970253197574581e-08,2018-02-12,2018-02-05
1801,1801,6.523954410343076e-08,2018-02-21,2018-02-06
1802,1802,7.212065209856976e-08,2018-02-22,2018-02-07
1803,1803,8.842456879910276e-08,2018-02-23,2018-02-08
1804,1804,4.565177091025092e-08,2018-02-26,2018-02-09
1805,1805,1.4013087474761427e-07,2018-02-27,2018-02-12
1806,1806,1.2132330332303515e-07,2018-03-01,2018-02-21
1807,1807,1.202167342489843e-07,2018-03-02,2018-02-22
1808,1808,7.540061969786062e-08,2018-03-05,2018-02-23
1809,1809,1.2319244640721412e-07,2018-03-06,2018-02-26
1810,1810,1.314792667673774e-07,2018-03-07,2018-02-27
1811,1811,7.323993133767837e-08,2018-03-08,2018-03-01
1812,1812,2.603411443231826e-08,2018-03-09,2018-03-02
1813,1813,7.676887246216463e-08,2018-03-12,2018-03-05
1814,1814,3.712414194553183e-08,2018-03-13,2018-03-06
1815,1815,5.154469419544929e-08,2018-03-14,2018-03-07
1816,1816,7.636146124217991e-08,2018-03-15,2018-03-08
1817,1817,3.82231487453562e-08,2018-03-16,2018-03-09
1818,1818,6.322178274577286e-08,2018-03-19,2018-03-12
1819,1819,2.974566278310541e-08,2018-03-20,2018-03-13
1820,1820,5.439218984089464e-08,2018-03-21,2018-03-14
1821,1821,5.086423720782686e-08,2018-03-22,2018-03-15
1822,1822,1.7521114533393768e-08,2018-03-23,2018-03-16
1823,1823,6.44891253155095e-08,2018-03-26,2018-03-19
1824,1824,7.692527728811235e-08,2018-03-27,2018-03-20
1825,1825,5.8047063257928944e-08,2018-03-28,2018-03-21
1826,1826,5.3382816393429615e-08,2018-03-29,2018-03-22
1827,1827,3.486647337292254e-08,2018-03-30,2018-03-23
1828,1828,7.068209229830524e-08,2018-03-31,2018-03-26
1829,1829,5.450610947773734e-08,2018-04-02,2018-03-27
1830,1830,8.332184437147628e-08,2018-04-03,2018-03-28
1831,1831,7.726227663684817e-08,2018-04-09,2018-03-29
1832,1832,1.2326008621939805e-07,2018-04-10,2018-03-30
1833,1833,7.047765874208846e-08,2018-04-11,2018-03-31
1834,1834,6.765321755106411e-08,2018-04-12,2018-04-02
1835,1835,5.09754617329565e-08,2018-04-13,2018-04-03
1836,1836,1.1354069887866752e-07,2018-04-16,2018-04-09
1837,1837,9.042458473576137e-08,2018-04-17,2018-04-10
1838,1838,1.0700096145129002e-07,2018-04-18,2018-04-11
1839,1839,9.249033670242406e-08,2018-04-19,2018-04-12
1840,1840,1.9639639568487292e-07,2018-04-20,2018-04-13
1841,1841,8.007287409822301e-08,2018-04-23,2018-04-16
1842,1842,1.3752898062408566e-07,2018-04-24,2018-04-17
1843,1843,5.584425012633074e-08,2018-04-25,2018-04-18
1844,1844,5.39902827980103e-08,2018-04-26,2018-04-19
