日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,returns,volatility
2021-05-25,"51,415,212","5,763,067,348",111.0,113.0,110.5,112.0,+2.50,"24,932",108.4,109.46,117.31166666666668,117.844,96.7925,109.0379705880072,109.966345137386,50.97785579112709,-2.6562661762223314,-3.454053521901458,0.7977873456791267,96.7925,117.844,0.022831050228310446,0.030866840807657774
2021-05-26,"24,843,379","2,770,423,040",113.5,113.5,110.5,111.5,-0.50,"13,505",109.7,109.11,117.22833333333332,117.674,96.96,109.85864705867148,110.112407505254,50.29027354445113,-2.216956921558335,-3.2066342018328338,0.9896772802744986,96.96,117.674,-0.004464285714285698,0.03066866288818555
2021-05-27,"61,345,941","6,696,631,324",110.0,110.5,107.5,109.5,-2.00,"18,480",110.4,108.735,117.18666666666668,117.444,97.1175,109.73909803911432,110.0540829809441,47.52877760001408,-2.007048452273949,-2.9667170519210573,0.9596685996471082,97.1175,117.444,-0.017937219730941756,0.030780631380318835
2021-05-28,"26,999,728","2,990,527,150",110.5,111.5,110.0,111.0,+1.50,"12,829",110.7,108.485,117.17,117.204,97.28050000000002,110.1593986927429,110.14417031609229,49.75711489322196,-1.7000597831505644,-2.713385598166959,1.0133258150163944,97.28050000000002,117.204,0.013698630136986356,0.030929955363266017
2021-05-31,"34,363,475","3,879,023,225",112.0,113.5,111.5,113.5,+2.50,"18,834",111.5,108.535,117.13666666666668,116.954,97.4625,111.2729324618286,110.46377314313112,53.31559854375647,-1.2407374949980436,-2.418855977533176,1.1781184825351323,97.4625,116.954,0.022522522522522515,0.03097966328854585
2021-06-01,"22,421,329","2,559,926,686",114.5,115.0,113.5,114.5,+1.00,"14,042",112.0,108.835,117.13666666666668,116.654,97.6445,112.34862164121908,110.84817570092817,54.697747579430384,-0.7869580670153198,-2.092476395429605,1.3055183284142853,97.6445,116.654,0.008810572687224738,0.030930678065261872
2021-06-02,"33,224,565","3,741,059,700",115.0,115.5,111.0,112.0,-2.50,"21,467",112.1,108.935,117.08666666666666,116.424,97.815,112.23241442747938,110.95787325322073,50.65970900889335,-0.6218948904816699,-1.7983600944400182,1.1764652039583483,97.815,116.424,-0.02183406113537123,0.03112994964226307
2021-06-03,"24,092,372","2,687,851,339",113.0,113.0,110.5,111.0,-1.00,"12,120",112.4,108.86,117.045,116.044,97.975,111.8216096183196,110.96188532434256,49.09831578697856,-0.5652568474369843,-1.5517394450394115,0.9864825976024272,97.975,116.044,-0.008928571428571397,0.03104380174535501
2021-06-04,"30,062,210","3,321,498,146",110.0,112.5,109.0,112.0,+1.00,"16,040",112.6,108.585,116.995,115.674,98.1435,111.88107307887974,111.06075338869088,50.73357035939488,-0.4346685590408867,-1.3283252678397068,0.8936567087988201,98.1435,115.674,0.009009009009008917,0.03090170590008024
2021-06-07,"20,456,903","2,266,693,907",112.5,112.5,109.0,110.5,-1.50,"12,472",112.0,108.46,116.91166666666666,115.324,98.2935,111.42071538591983,111.00734830405364,48.23062125669404,-0.4470604292828,-1.1520723001283255,0.7050118708455255,98.2935,115.324,-0.013392857142857095,0.030864891201271092
2021-06-08,"18,593,259","2,057,056,822",111.0,111.5,110.0,110.5, 0.00,"9,979",111.2,108.635,116.80333333333331,115.004,98.447,111.1138102572799,110.9590294179533,48.23062125669404,-0.4516744537825019,-1.011992730859161,0.560318277076659,98.447,115.004,0.0,0.03080141601517261
2021-06-09,"23,900,252","2,629,388,923",110.0,111.0,109.5,109.5,-1.00,"12,614",110.7,109.01,116.62833333333332,114.664,98.5875,110.57587350485328,110.82007423529107,46.45847465580907,-0.5299142227918736,-0.9155770292457036,0.3856628064538299,98.5875,114.664,-0.009049773755656076,0.030769693000545113
2021-06-10,"19,385,582","2,147,142,899",110.0,111.5,109.5,110.5,+1.00,"8,737",110.6,109.385,116.45333333333332,114.304,98.7425,110.55058233656884,110.78959097478716,48.49644870283013,-0.5054021988215283,-0.8335420631608685,0.3281398643393403,98.7425,114.304,0.009132420091324311,0.03077088896971602
2021-06-11,"38,750,164","4,379,542,303",111.5,114.5,111.5,113.5,+3.00,"19,549",110.9,109.835,116.295,113.984,98.90800000000002,111.53372155771255,111.04772516766458,54.13647672893052,-0.2411218131031915,-0.7150580131493333,0.4739362000461417,98.90800000000002,113.984,0.02714932126696823,0.03117446310322343
2021-06-15,"23,669,454","2,669,519,218",113.5,114.5,112.0,113.0,-0.50,"12,539",111.4,110.575,116.07833333333332,113.764,99.072,112.02248103847506,111.23365610407748,53.0929245533331,-0.0712027438013365,-0.5862869592797338,0.5150842154783973,99.072,113.764,-0.004405286343612369,0.03067280394868017
2021-06-16,"24,015,917","2,690,279,796",112.0,113.0,111.5,111.5,-1.50,"13,461",111.6,110.8,115.77833333333334,113.564,99.2305,111.84832069231672,111.25902218940344,49.98028490293351,-0.056921960230909,-0.4804139594699689,0.4234919992390599,99.2305,113.564,-0.013274336283185861,0.030030172863145844
2021-06-17,"18,216,980","2,029,826,374",110.5,113.0,110.0,113.0,+1.50,"11,268",112.3,111.2,115.60333333333332,113.374,99.399,112.23221379487782,111.42482959993644,52.950783012767424,0.0745734908311703,-0.369416469409741,0.4439899602409114,99.399,113.374,0.013452914798206317,0.03002491781356591
2021-06-18,"30,836,806","3,448,966,642",112.5,113.0,111.5,111.5,-1.50,"12,120",112.5,111.475,115.295,113.134,99.571,111.98814252991856,111.4319886856568,49.76789042990082,0.0570890323660648,-0.2841153690545798,0.3412044014206447,99.571,113.134,-0.013274336283185861,0.029859234378643268
2021-06-21,"35,268,628","3,851,837,858",110.5,110.5,108.5,108.5,-3.00,"25,025",111.5,111.425,114.92833333333331,112.854,99.7225,110.82542835327904,111.15275166797518,44.06310432901009,-0.1965764440082154,-0.266607584045307,0.0700311400370916,99.7225,112.854,-0.026905829596412523,0.02903812055173344
2021-06-22,"22,187,502","2,420,791,691",109.5,110.0,108.5,108.5, 0.00,"11,877",110.6,111.375,114.60333333333332,112.624,99.877,110.0502855688527,110.90010865197756,44.06310432901008,-0.3930770144552014,-0.2919014701272859,-0.1011755443279154,99.877,112.624,0.0,0.028229191799263698
2021-06-23,"27,861,665","3,077,038,861",109.0,112.0,108.5,111.5,+3.00,"14,754",110.6,111.35,114.35333333333332,112.444,100.043,110.53352371256848,110.95724116131302,50.62683120451524,-0.303234703387119,-0.2941681167792525,-0.0090665866078664,100.043,112.444,0.02764976958525356,0.02690625707087804
2021-06-24,"32,245,265","3,633,060,884",111.5,114.0,111.0,113.0,+1.50,"14,922",110.6,111.425,114.12833333333332,112.254,100.217,111.35568247504564,111.15178962214036,53.56102918966061,-0.1097316425401828,-0.2572808219314386,0.1475491793912557,100.217,112.254,0.013452914798206317,0.02536904447545456
2021-06-25,"35,822,902","4,085,680,684",114.0,115.0,113.0,113.0, 0.00,"19,887",110.9,111.6,113.87,112.084,100.3945,111.9037883166971,111.32780965812698,53.56102918966061,0.0431238227107257,-0.1971998930030057,0.2403237157137315,100.3945,112.084,0.0,0.025351192924644925
2021-06-28,"23,851,540","2,668,210,950",113.0,113.5,111.0,111.5,-1.50,"13,223",111.5,111.625,113.57,111.894,100.5645,111.7691922111314,111.34420873830535,50.107445067750405,0.04273281887356,-0.1492133506276926,0.1919461695012526,100.5645,111.894,-0.013274336283185861,0.02543779579045326
2021-06-29,"17,814,779","1,993,813,362",112.5,112.5,111.5,111.5, 0.00,"9,753",112.1,111.525,113.36166666666666,111.654,100.7375,111.67946147408762,111.3590460013239,50.10744506775042,0.0419394931450369,-0.1109827818731466,0.1529222750181836,100.7375,111.654,0.0,0.022523305014744307
2021-06-30,"31,230,317","3,519,673,041",112.0,113.5,112.0,112.0,+0.50,"13,468",112.2,111.4,113.20333333333332,111.464,100.9125,111.78630764939174,111.42008923929306,51.32086763153921,0.0807260385925445,-0.0726410177800084,0.153367056372553,100.9125,111.464,0.004484304932735439,0.015781553501050264
2021-07-01,"16,011,423","1,792,574,133",112.5,112.5,111.5,112.0, 0.00,"10,028",112.0,111.4,113.02833333333334,111.264,101.0835,111.85753843292784,111.47531883555088,51.32086763153921,0.1101944028195873,-0.0360739336600892,0.1462683364796766,101.0835,111.4,0.0,0.015313062506262154
2021-07-02,"16,766,612","1,874,444,040",112.0,112.5,111.5,111.5,-0.50,"10,507",111.7,111.425,112.82833333333332,111.094,101.2525,111.73835895528524,111.47766942264126,49.91300776012552,0.0921403360137844,-0.0104310797253145,0.1025714157390989,101.2525,111.425,-0.004464285714285698,0.015297418672876966
2021-07-05,"80,686,116","9,296,782,029",112.5,117.0,112.0,117.0,+5.50,"40,275",112.8,111.675,112.73666666666666,111.084,101.45300000000002,113.4922393035235,112.003605668104,62.197630667186296,0.5156918183053563,0.0947934998808196,0.4208983184245366,101.45300000000002,111.675,0.049327354260089606,0.016672998938949857
2021-07-06,"44,138,854","5,138,832,378",116.5,117.5,115.5,116.5,-0.50,"21,534",113.8,111.975,112.67833333333331,111.034,101.649,114.494826202349,112.43183369971314,60.73916013871679,0.8017712780117989,0.2361890555070155,0.5655822225047834,101.649,111.975,-0.004273504273504258,0.01671192525721766
2021-07-07,"28,054,333","3,244,332,101",116.5,117.0,115.0,115.0,-1.50,"15,291",114.4,112.2,112.58666666666666,110.984,101.8365,114.66321746823267,112.67642096640712,56.46172074940876,0.8971124925623002,0.3683737429180724,0.5287387496442277,101.8365,112.2,-0.012875536480686733,0.01646165663418934
2021-07-08,"23,917,768","2,762,238,298",115.0,116.5,115.0,115.5,+0.50,"11,013",115.1,112.5,112.47,110.924,102.0245,114.9421449788218,112.94533325532072,57.535233605608525,1.0014725610270858,0.4949935065398751,0.5064790544872106,102.0245,112.5,0.004347826086956497,0.016439189935888058
2021-07-09,"28,610,616","3,258,117,138",114.5,115.0,113.0,114.0,-1.50,"15,481",115.6,112.675,112.345,110.864,102.202,114.62809665254788,113.04577770719496,53.29012626091956,0.9521652350547498,0.5864278522428501,0.3657373828118997,102.202,112.675,-0.012987012987012991,0.016263291208521356
2021-07-12,"17,647,120","2,030,742,052",115.5,116.0,114.5,115.0,+1.00,"9,603",115.2,112.75,112.245,110.844,102.3845,114.75206443503193,113.23189411603352,55.63997548789759,0.982455333109982,0.6656333484162765,0.3168219846937056,102.3845,112.75,0.00877192982456143,0.016160097281287734
2021-07-13,"36,808,740","4,286,001,151",116.0,117.0,115.5,116.5,+1.50,"17,750",115.2,112.925,112.12833333333332,110.924,102.57,115.3347096233546,113.54314229545892,58.97398320080159,1.1146489389012686,0.755436466513275,0.3592124723879936,102.57,112.925,0.01304347826086949,0.015820044539955388
2021-07-14,"27,249,198","3,182,976,809",117.5,117.5,116.0,116.0,-0.50,"14,012",115.4,113.15,112.03666666666666,111.074,102.7545,115.5564730822364,113.77712874351046,57.42467855135666,1.1656308358727898,0.837475340385178,0.3281554954876118,102.7545,113.15,-0.0042918454935622075,0.015777491219448013
2021-07-15,"63,085,625","7,493,484,174",117.0,120.0,116.5,119.5,+3.50,"30,392",116.2,113.475,111.995,111.264,102.958,116.87098205482428,114.32216410127135,64.4626043442533,1.4714926544587712,0.9642788031998968,0.5072138512588744,102.958,113.475,0.030172413793103425,0.016086964285074817
2021-07-16,"33,812,892","4,017,523,761",118.5,119.5,118.0,119.5, 0.00,"16,742",117.3,113.875,111.98666666666666,111.404,103.165,117.74732136988284,114.81529132972172,64.4626043442533,1.6943588353513803,1.1102948096301937,0.5840640257211867,103.165,113.875,0.0,0.015954368592323152
2021-07-19,"31,942,648","3,738,317,961",118.5,119.0,116.0,116.5,-3.00,"19,463",117.6,114.275,111.97,111.384,103.3595,117.3315475799219,114.97573977451012,55.36468363584723,1.6103439191236362,1.2103046315288823,0.4000392875947538,103.3595,114.275,-0.025104602510460206,0.01667985761214019
2021-07-20,"26,486,822","3,043,884,113",115.0,116.0,114.5,114.5,-2.00,"17,409",117.2,114.575,111.895,111.414,103.545,116.3876983866146,114.93043122455676,50.27085856167486,1.3666246096104686,1.2415686271451996,0.125055982465269,103.545,114.575,-0.01716738197424894,0.01680938888079345
2021-07-21,"63,825,965","7,250,315,923",116.0,116.0,112.0,112.5,-2.00,"35,175",116.5,114.625,111.81166666666668,111.524,103.7235,115.09179892440974,114.69896158412278,45.73894108015862,1.0005582034721243,1.1933665424105846,-0.1928083389384602,103.7235,114.625,-0.017467248908296984,0.017155678501299752
2021-07-22,"60,124,515","6,645,106,382",109.0,112.5,108.5,110.5,X0.00,"29,073",114.7,114.5,111.67833333333331,111.694,103.8925,113.56119928293984,114.299060480873,41.691352528254775,0.5428075068854099,1.0632547353055497,-0.5204472284201398,103.8925,114.5,-0.01777777777777778,0.0173996761267305
2021-07-23,"21,722,648","2,407,842,839",112.0,112.0,110.0,110.5, 0.00,"13,034",112.9,114.375,111.57,111.844,104.07,112.5407995219599,113.93724519698031,41.69135252825477,0.1779850807062359,0.886200804385687,-0.7082157236794511,104.07,114.375,0.0,0.017322215627422293
2021-07-26,"33,652,939","3,694,569,273",111.0,111.0,108.5,110.0,-0.50,"17,549",111.6,114.3,111.47,111.954,104.2485,111.69386634797328,113.56226946393458,40.64840341189951,-0.1497588153681164,0.6790088804349265,-0.8287676958030429,104.2485,114.3,-0.004524886877828038,0.016568313471595826
2021-07-27,"28,379,286","3,153,607,081",111.0,112.0,110.0,111.5,+1.50,"12,947",111.0,114.3,111.45333333333332,112.22,104.4215,111.6292442319822,113.36586284832175,45.08655152401066,-0.2851734482996733,0.4861724146880065,-0.7713458629876798,104.4215,114.3,0.013636363636363669,0.01676343465462163
2021-07-28,"32,814,950","3,604,648,055",110.5,111.0,109.0,110.5,-1.00,"16,826",110.6,114.225,111.48666666666666,112.29,104.589,111.25282948798814,113.09292352943396,42.7893529952944,-0.4677897738352214,0.2953799769833609,-0.7631697508185824,104.589,114.225,-0.008968609865470878,0.01666677039214426
2021-07-29,"20,902,566","2,315,628,083",111.0,111.5,110.0,111.0,+0.50,"10,101",110.7,114.175,111.50333333333332,112.41,104.757,111.1685529919921,112.89359747901167,44.31701989300046,-0.5656482650800285,0.123174328570683,-0.6888225936507115,104.757,114.175,0.004524886877828038,0.016493996651624997
2021-07-30,"29,089,453","3,206,014,166",110.0,111.5,109.5,110.0,-1.00,"11,111",110.6,114.1,111.46166666666666,112.49,104.9185,110.77903532799472,112.61801676672486,41.9068298041604,-0.7156439688749288,-0.0445893309184393,-0.6710546379564895,104.9185,114.1,-0.009009009009009028,0.016397875440618628
2021-08-02,"24,500,264","2,735,666,103",111.0,113.0,110.0,113.0,+3.00,"11,998",111.2,113.9,111.38666666666668,112.56,105.0945,111.51935688532984,112.65439612227487,50.588694520159805,-0.5856902442826026,-0.1528095135912719,-0.4328807306913306,105.0945,113.9,0.027272727272727337,0.01635260061338803
