日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,股票代碼
2018-01-04,6783498,2045161886,301,307,298,307,6.5,4411,295.8,291.4,313.783333333333,312.81,270.57,297.730197223245,296.137298167545,56.4920977344427,-3.91007446347652,-6.68216017974929,2.77208571627277,270.57,312.81,2454
2018-01-05,59252732,5464513791,92.3,93,91.6,93,0.4,24457,93.96,93.405,102.215,100.558,106.5425,93.3831651508075,94.4500832516397,40.9071488246185,-1.79120728510603,-2.34677909791015,0.555571812804129,93.405,106.5425,2317
2018-01-05,23721255,5681934695,240,240,238,240,0.5,8659,235.7,229.125,234.991666666667,234.47,216.69,236.182963243828,231.456033804223,65.8788556964015,0.988077794266616,-0.901580268055394,1.88965806232201,216.69,234.47,2330
2018-01-05,4965501,1497589301,310,310,297,300,-7,4032,298.6,292.025,313.725,312.04,270.9325,298.48679814883,296.505174532541,51.041644103403,-3.16272184609079,-5.97827251301759,2.8155506669268,270.9325,312.04,2454
2018-01-08,50081699,4603246988,92.3,92.6,91.7,91.8,-1.2,27073,93.28,93.315,101.945,100.194,106.545,92.8554434338717,94.1976943705311,37.6502377474675,-1.79992317983535,-2.23740791429519,0.437484734459846,93.315,106.545,2317
2018-01-08,21846692,5281823362,242,242.5,240.5,242,2,10251,238.2,229.875,235.066666666667,234.53,216.9325,238.121975495885,232.460221060963,68.2357090460278,1.67933327591666,-0.385397559260983,2.06473083517765,216.9325,234.53,2330
2018-01-08,4142031,1246085238,304,306,296,298,-2,3354,299.4,292.125,313.325,311.4,271.3025,298.32453209922,296.647538862775,49.5700733494597,-2.70069091399552,-5.32275619321317,2.62206527921766,271.3025,311.4,2454
2018-01-09,37896431,3486758152,92.5,92.6,91.8,91.8,0,15686,92.64,93.105,101.65,99.8,106.551,92.5036289559145,93.9693425257187,37.6502377474676,-1.78623992721775,-2.1471743168797,0.360934389661954,93.105,106.551,2317
2018-01-09,19043123,4588314012,242,242,239.5,242,0,7124,240.1,230.6,235.133333333333,234.51,217.18,239.41465033059,233.36877143611,68.2357090460278,2.2017775048343,0.132037453558073,2.06974005127622,217.18,234.51,2330
2018-01-09,5147465,1554053895,297,304,296,304,6,3812,301.9,292.35,312.958333333333,310.79,271.7075,300.216354732813,297.347773256796,53.8671465228925,-1.82929128441663,-4.62406321145387,2.79477192703724,271.7075,310.79,2454
2018-01-10,56026125,5095360964,91.2,91.5,90.6,90.8,-1,27107,92,92.94,101.321666666667,99.376,106.5525,91.9357526372763,93.6675003804121,34.9601404976961,-1.83493549935817,-2.0847265533754,0.24979105401723,92.94,106.5525,2317
2018-01-10,25716220,6118683273,241.5,242,236,236.5,-5.5,10534,240,231.05,235.15,234.38,217.3975,238.443100220393,233.66698368029,55.9172394439152,2.14726198612493,0.535082360071444,1.61217962605349,217.3975,234.38,2330
2018-01-10,6851283,2102171284,304.5,311,302,309.5,5.5,5020,303.7,293.025,312.766666666667,310.13,272.135,303.310903155209,298.505128184721,57.4465853940292,-0.6869777138416,-3.83664611193141,3.14966839808981,272.135,310.13,2454
2018-01-11,66709480,6098320187,91.2,92.5,90.9,91.4,0.6,27221,91.76,92.825,100.986666666667,98.964,106.5535,91.7571684248509,93.4515479632301,37.8303564168737,-1.80431310716782,-2.02864386413388,0.224330756966066,92.825,106.5535,2317
2018-01-11,32070338,7500674455,235,236,232.5,235,-1.5,9199,239.1,231.45,235.108333333333,234.23,217.6,237.295400146929,233.7939376155,53.1016685440872,1.96042205567031,0.820150299191217,1.14027175647909,217.6,234.23,2330
2018-01-11,3775458,1151503406,309.5,309.5,302.5,306,-3.5,2780,303.5,293.775,312.625,309.49,272.55,304.207268770139,299.218925500461,54.5461780509037,-0.063376167506817,-3.08199212304649,3.01861595553968,272.55,309.49,2454
2018-01-12,48985693,4502608788,91.6,92.4,91.5,91.8,0.4,20294,91.52,92.67,100.633333333333,98.55,106.555,91.7714456165673,93.2942576810176,39.7395960338276,-1.72785039981449,-1.96848517127,0.240634771455516,92.67,106.555,2317
2018-01-12,23141291,5463302207,234.5,238,233.5,237,2,7905,238.5,231.775,235.075,234.15,217.8275,237.196933431286,234.099276890214,56.2638359308211,1.95124066222959,1.04636837179889,0.904872290430702,217.8275,234.15,2330
2018-01-12,5579414,1729514122,309,311.5,307,309.5,3.5,2920,305.4,294.775,312.508333333333,308.96,273.0025,305.971512513426,300.198075452798,56.8901682312087,0.705125057313921,-2.32456868697441,3.02969374428833,273.0025,308.96,2454
2018-01-15,42031735,3907221469,92.7,93.3,92.4,93.3,1.5,17154,91.82,92.66,100.321666666667,98.156,106.5645,92.2809637443782,93.2948045685398,46.3885804875957,-1.52859499775916,-1.88050713656783,0.351912138808676,92.66,106.5645,2317
2018-01-15,28576533,6832851887,240,240,238,240,3,9756,238.1,232.275,235.116666666667,234.17,218.07,238.131288954191,234.661250519718,60.5596383167706,2.1611271413033,1.26932012569977,0.891807015603523,218.07,234.17,2330
2018-01-15,4350414,1356536168,312,313,308.5,313,3.5,3003,308.4,296.175,312.508333333333,308.52,273.475,308.314341675617,301.417306362056,59.158327679241,1.57839382254599,-1.54397618507033,3.12237000761632,273.475,308.52,2454
2018-01-16,40639740,3794403900,93.6,93.7,93,93.4,0.1,16850,92.14,92.65,100.053333333333,97.764,106.5765,92.6539758295855,93.3048231810598,46.8099345907992,-1.34708612153052,-1.77382293356037,0.426736812029848,92.65,106.5765,2317
2018-01-16,23407632,5609009540,240,240.5,238,240.5,0.5,8156,237.8,232.95,235.141666666667,234.19,218.3275,238.920859302794,235.217321898792,61.2429019244658,2.34082592529208,1.48362128561823,0.857204639673845,218.3275,234.19,2330
2018-01-16,4648847,1447447827,311,314,309,312,-1,2946,310,297.4,312.366666666667,308.2,273.96,309.542894450412,302.425181946622,58.2158840364297,2.16481927880994,-0.802217092294275,2.96703637110422,273.96,308.2,2454
2018-01-17,37263455,3468798922,92.8,93.5,92.6,93.4,0,17251,92.66,92.76,99.785,97.392,106.5535,92.902650553057,93.3138876400065,46.8099345907992,-1.18952690372711,-1.65696372759372,0.467436823866606,92.76,106.5535,2317
2018-01-17,38118119,9207582787,240.5,243,239,242,1.5,12593,238.9,233.8,235.208333333333,234.15,218.5725,239.947239535196,235.863291241764,63.2971510702104,2.57459761160473,1.70181655081553,0.872781060789196,218.5725,234.15,2330
2018-01-17,5882149,1797448689,308,308,303.5,306.5,-5.5,3952,309.4,298.025,312.116666666667,307.58,274.3925,308.528596300274,302.813259856467,53.1962939734652,2.1608526786884,-0.20960313809774,2.37045581678614,274.3925,307.58,2454
2018-01-18,56382825,5319182705,94.1,94.8,93.8,93.8,0.4,24836,93.14,92.815,99.4983333333334,97.048,106.536,93.2017670353713,93.360184055244,48.6810353085442,-1.02061837805518,-1.52969465768601,0.509076279630836,92.815,106.536,2317
2018-01-18,50119952,12406562364,245,250,245,248.5,6.5,19482,241.6,235,235.383333333333,234.27,218.8575,242.798159690131,237.066787313977,70.5752966359038,3.24693044148952,2.01083932895033,1.23609111253919,218.8575,235,2330
2018-01-18,8801766,2783065628,308.5,321.5,307,319.5,13,6063,312.1,299.375,311.975,307.24,274.905,312.18573086685,304.402473203471,61.6199024745246,3.170156878836,0.466348865289007,2.70380801354699,274.905,307.24,2454
2018-01-19,101433926,9732794022,94,96.9,94,96.9,3.1,48573,94.16,93.045,99.2716666666667,96.816,106.54,94.4345113569142,93.697309383316,60.3285050992322,-0.629358212607869,-1.34962736867038,0.720269156062514,93.045,106.54,2317
2018-01-19,55061292,13975174348,253.5,255.5,251.5,255.5,7,18801,245.3,236.525,235.708333333333,234.56,219.18,247.032106460087,238.822331379313,76.0770906102571,4.2950894342313,2.46768935000653,1.82740008422477,219.18,236.525,2330
2018-01-19,7447305,2359053990,321,321,314,319,-0.5,4572,314,300.825,311.65,307,275.4175,314.457153911233,305.792713850759,61.1639445661428,3.88490909400775,1.15006091103276,2.734848182975,275.4175,307,2454
2018-01-22,61170194,5923959151,97.2,97.4,96.1,96.6,-0.3,27450,94.82,93.23,99.0483333333334,96.598,106.5405,95.1563409046095,93.9737561087145,58.9344899923346,-0.339574798509759,-1.14761685463826,0.808042056128499,93.23,106.5405,2317
2018-01-22,45907509,11934882643,257.5,262,257,261.5,6,13558,249.6,238.225,236.083333333333,234.98,219.5375,251.854737640058,240.982109343188,79.5983320112912,5.54598221276993,3.08334792255921,2.46263429021072,219.5375,238.225,2330
2018-01-22,5556851,1752790673,317,319,312,319,0,4000,315.2,302.25,311.466666666667,306.86,275.9275,315.971435940822,307.050550626877,61.1639445661428,4.4006276774727,1.80017426432075,2.60045341315195,275.9275,306.86,2454
2018-01-23,50229901,4827590551,96,96.9,95.5,96.9,0.3,21943,95.52,93.47,98.805,96.396,106.5405,95.737560603073,94.2524460031226,59.9315742946304,-0.084735088905703,-0.935040501491747,0.850305412586044,93.47,106.5405,2317
2018-01-23,34606444,9155080569,262.5,266,262.5,266,4.5,13993,254.7,240.1,236.466666666667,235.51,219.9125,256.569825093372,243.364765596218,81.7660755565163,6.82179869495528,3.83103807703842,2.99076061791686,219.9125,240.1,2330
2018-01-23,10574361,3387271687,318.5,323.5,317,318,-1,4831,316.4,303.8,311.191666666667,306.87,276.4575,316.647623960548,308.093355329079,60.1318776100472,4.67475901577171,2.37509121461094,2.29966780116077,276.4575,306.87,2454
2018-01-24,42324664,4066850522,96.8,96.8,95.8,95.9,-1,18752,96.02,93.705,98.5366666666667,96.194,106.5335,95.7917070687153,94.4093559075871,55.1267198230312,0.036119214503813,-0.740808558292635,0.776927772796448,93.705,106.5335,2317
2018-01-24,42600813,11022372004,263,263,256.5,258,-8,17287,257.9,241.7,236.716666666667,235.87,220.2475,257.046550062248,244.758597444197,67.9444699190304,7.10545207906108,4.48592087744295,2.61953120161813,220.2475,241.7,2330
2018-01-24,7802626,2419033601,315,316,307.5,307.5,-10.5,5143,316.6,305.175,310.608333333333,306.5,276.925,313.598415973699,308.036845297738,50.4968929640197,3.99865383619664,2.69980373892808,1.29885009726856,276.925,306.5,2454
2018-01-25,56900448,5450068563,95.2,96.5,95.2,95.4,-0.5,20393,96.34,93.865,98.26,96.042,106.518,95.6611380458102,94.5037029640074,52.8453987137105,0.090507979687843,-0.574545250696539,0.665053230384382,93.865,106.518,2317
2018-01-25,46214756,11981089514,258,264,256.5,258,0,15826,259.8,243.35,236.975,236.28,220.58,257.364366708165,246.019683401892,67.9444699190304,7.24671382354217,5.0380794666628,2.20863435687937,220.58,243.35,2330
2018-01-25,9112131,2830608640,308,317,305.5,305.5,-2,5628,313.8,306.3,310.066666666667,306.17,277.3875,310.898943982466,307.795240983668,48.8899830552338,3.26382893668688,2.81260877847984,0.451220158207039,277.3875,306.3,2454
2018-01-26,45822009,4377351726,95.2,96.1,95,95.4,0,17664,96.04,93.92,97.975,95.87,106.5115,95.5740920305402,94.5890645864829,52.8453987137105,0.132088830134748,-0.433218434530282,0.56530726466503,93.92,106.5115,2317
2018-01-26,43514523,11101977348,256.5,257.5,253.5,255,-3,12821,259.7,244.8,237.208333333333,236.62,220.91,256.57624447211,246.874951649331,63.2914888059138,7.03548910684165,5.43756139469857,1.59792771214308,220.91,244.8,2330
2018-01-26,7022277,2129207316,300.5,308.5,300.5,308,2.5,4107,311.6,307.4,309.6,305.92,277.8675,309.932629321644,307.814741842366,50.9894597487992,2.85034699049891,2.82015642088365,0.030190569615254,277.8675,307.4,2454
2018-01-29,46205080,4384712966,95.4,95.7,94.5,94.7,-0.7,17826,95.66,93.895,97.67,95.654,106.4985,95.2827280203601,94.5996298639607,49.5181441487106,0.107320677862262,-0.325110612051773,0.432431289914035,93.895,106.4985,2317
2018-01-29,31306234,8067780117,259,261.5,255,258.5,3.5,12211,259.1,246.25,237.533333333333,236.96,221.265,257.21749631474,247.9820991113,66.1997201077067,7.06902542159946,5.76385420007875,1.30517122152072,221.265,246.25,2330
2018-01-29,4417172,1369854976,314,314,307,308,0,2971,309.4,308.1,309.15,305.49,278.3525,309.288419547763,307.832385476427,50.9894597487992,2.49391131197001,2.75490739910092,-0.260996087130914,278.3525,308.1,2454
2018-01-30,38358773,3607754561,94.2,94.9,93.6,93.6,-1.1,16613,95,93.825,97.3466666666667,95.446,106.4815,94.7218186802401,94.504427019774,44.749981719535,-0.001056885061899,-0.260299866653798,0.259242981591899,93.825,106.4815,2317
2018-01-30,37410591,9523980994,256,257.5,252.5,253,-5.5,12987,256.5,247.275,237.758333333333,237.25,221.59,255.811664209827,248.459994434033,58.3734177221545,6.57599517906957,5.92628239587691,0.649712783192654,221.59,247.275,2330
2018-01-30,6988505,2106321000,305.5,305.5,298.5,299,-9,4277,305.6,308.475,308.666666666667,305.07,278.785,305.858946365175,306.991205907243,43.524746184672,1.46828322979525,2.49758256523979,-1.02929933544454,278.785,308.475,2454
2018-01-31,56868154,5261949172,92.1,93,92.1,92.2,-1.4,25346,94.26,93.735,97.0166666666667,95.21,106.4635,93.8812124534934,94.2849577797955,39.5324993734337,-0.197636948491805,-0.2477672830214,0.050130334529595,93.735,106.4635,2317
2018-01-31,45807808,11670582000,253,257.5,252,255,2,13553,255.9,248.175,237.941666666667,237.49,221.9325,255.541109473218,249.082852106982,60.2153270706415,6.27432196706954,5.99589031011544,0.278431656954102,221.9325,248.175,2330
2018-01-31,7830732,2349990830,295,304,295,299,0,3804,303.9,308.4,308.025,304.61,279.21,303.572630910117,306.230138677982,43.524746184672,0.647995892139306,2.12766523061969,-1.47966933848039,279.21,308.4,2454
2018-02-01,40795169,3825133269,92.6,94.8,92.6,93.5,1.3,18327,93.88,93.78,96.725,95,106.451,93.7541416356623,94.2101998960055,45.8463702678534,-0.245696691082287,-0.247353164633577,0.00165647355129,93.78,106.451,2317
2018-02-01,30900457,8022694430,257.5,261,257,259.5,4.5,13598,256.2,249.175,238.225,237.84,222.295,256.860739648812,250.074961430127,64.0678713953004,6.3254404252796,6.06180033314827,0.263640092131325,222.295,249.175,2330
2018-02-01,13669201,4221421137,310,311,306.5,307,8,6700,304.2,308.4,307.533333333333,304.21,279.67,304.715087273411,306.303458803888,50.9303806287188,0.63611269719928,1.82935472393561,-1.19324202673633,279.67,308.4,2454
2018-02-02,47972940,4542738388,93.8,95.4,93.7,95.2,1.7,21046,93.84,93.89,96.5033333333333,94.784,106.4445,94.2360944237749,94.3044665725764,52.7887648598719,-0.144937837657935,-0.226870099238449,0.081932261580514,93.89,106.4445,2317
2018-02-02,25707560,6633344540,259,260,255,259.5,0,11404,257.1,250.15,238.533333333333,238.18,222.6425,257.740493099208,250.972584151067,64.0678713953004,6.29340570820452,6.10812140815952,0.185284300044997,222.6425,250.15,2330
2018-02-02,5242656,1594570080,304,306.5,301.5,304.5,-2.5,3124,303.5,308.625,307.091666666667,303.76,280.1175,304.643391515607,306.131700822566,48.7777925698156,0.420123154756823,1.54750841009985,-1.12738525534303,280.1175,308.625,2454
2018-02-05,61248936,5692109488,92.5,93.5,92.5,92.8,-2.4,23317,93.46,93.94,96.2583333333333,94.55,106.4235,93.7573962825166,94.1611840418548,44.1781153527267,-0.255796994232483,-0.232655478237256,-0.023141515995227,93.94,106.4235,2317
2018-02-05,46554379,11742299859,251,254.5,250.5,253,-6.5,16909,256,250.7,238.741666666667,238.36,222.9575,256.160328732805,251.165671374775,55.1254663344095,5.67806904145675,6.02211093481897,-0.344041893362215,222.9575,250.7,2330
2018-02-05,5583969,1665084169,295,301,295,299,-5.5,3806,301.7,308.675,306.641666666667,303.22,280.5375,302.762261010405,305.452491220417,44.3379555066184,-0.192633588236674,1.19948001043255,-1.39211359866922,280.5375,308.675,2454
2018-02-06,143785639,12905089773,90.6,91.2,88.1,89.2,-3.6,70723,92.58,93.81,95.9616666666667,94.274,106.38,92.2382641883444,93.6886903235829,34.9650440322785,-0.626916880503345,-0.311507758690473,-0.315409121812871,93.81,106.38,2317
2018-02-06,104448048,24944565955,242.5,243.5,234,239,-14,35455,253.2,250.55,238.733333333333,238.4,223.1925,250.440219155204,250.007036005749,41.6433266860964,4.01445120806227,5.62057898946763,-1.60612778140536,223.1925,250.55,2330
2018-02-06,11116800,3171040900,290,292,279,286.5,-12.5,7745,299.2,307.8,306.125,302.34,280.895,297.34150734027,303.647492056567,36.2599507194377,-1.66766940011775,0.626050128322489,-2.29371952844023,280.895,307.8,2454
2018-02-07,72117501,6523943797,91.3,91.3,90,90,0.8,28842,92.14,93.77,95.695,94.024,106.339,91.4921761255629,93.3373864832417,38.0565141937156,-0.846718308430638,-0.418549868638507,-0.428168439792132,93.77,106.339,2317
2018-02-07,82299178,19903032966,245,245.5,239.5,240,1,22962,250.2,250.725,238.733333333333,238.52,223.4375,246.960146103469,249.053984957582,42.720930565712,2.74507027069552,5.04547724571321,-2.30040697501769,223.4375,250.725,2330
2018-02-07,7681256,2221927960,292.5,295,284.5,284.5,-2,5379,296.3,306.55,305.433333333333,301.41,281.25,293.061004893513,301.823921384513,35.1562886165698,-2.96386361854172,-0.091932621050354,-2.87193099749137,281.25,306.55,2454
2018-02-08,40492147,3623003430,90,90.4,89,89,-1,19770,91.24,93.65,95.4616666666667,93.744,106.2925,90.6614507503753,92.9243020562663,35.7677327843756,-1.08905027266506,-0.552649949443818,-0.536400323221245,93.65,106.2925,2317
2018-02-08,31192550,7468970072,239.5,242,238,238.5,-1.5,10274,246,250.9,238.75,238.6,223.665,244.140097402313,248.048843533051,41.4835024513966,1.59960007451704,4.35630181147397,-2.75670173695693,223.665,250.9,2330
2018-02-08,4649916,1329808392,285,288.5,283,286,1.5,3062,292.1,305.55,304.833333333333,300.44,281.595,290.707336595676,300.316881252655,36.7121650627336,-3.82596605612696,-0.838739308065675,-2.98722674806128,281.595,305.55,2454
2018-02-09,67539890,5875929519,86.1,88,86.1,87.5,-1.5,34053,89.7,93.435,95.1866666666667,93.494,106.236,89.6076338335835,92.4077018604314,32.600529711426,-1.38615878854483,-0.719351717264021,-0.666807071280812,93.435,106.236,2317
2018-02-09,65939265,15227192540,230,233,228.5,232.5,-6,19749,240.6,250.675,238.658333333333,238.73,223.855,240.260064934875,246.568001291808,36.8816349093553,0.205290375807209,3.52609952434062,-3.32080914853341,223.855,250.675,2330
2018-02-09,8477304,2361336140,272.5,286,270,283,-3,4974,287.8,304.225,304.208333333333,299.58,281.925,288.138224397117,298.667654466688,34.9081160504086,-4.69711792539039,-1.61041503153062,-3.08670289385977,281.925,304.225,2454
2018-02-12,63847761,5609624325,87.7,88.6,87.6,87.6,0.1,28595,88.66,93.15,94.8883333333333,93.264,106.174,88.9384225557224,91.9498254927713,33.0263066855146,-1.59516222647294,-0.894513819105804,-0.700648407367132,93.15,106.174,2317
2018-02-12,42917236,10113012768,235.5,237.5,235,236.5,4,10851,237.3,250.5,238.575,238.84,224.055,239.006709956583,245.609144025921,41.5377891310649,-0.570368680171214,2.70680588343825,-3.27717456360947,224.055,250.5,2330
2018-02-12,5525043,1582507255,286.5,289,283,285,2,3527,285,302.825,303.466666666667,298.98,282.2425,287.092149598078,297.365973088908,37.1263158823642,-5.1665717497375,-2.32164637517199,-2.84492537456551,282.2425,302.825,2454
2018-02-21,61995455,5482551405,88.2,89,88.2,88.2,0.6,23961,88.46,92.89,94.625,93.048,106.1125,88.6922817038149,91.5926992553645,35.6528870188048,-1.69286962397815,-1.05418498008027,-0.63868464389788,92.89,106.1125,2317
2018-02-21,76396174,18582475956,244.5,244.5,242,242.5,6,21512,238,250.6,238.641666666667,239.01,224.2775,240.171139971056,245.313035071072,47.7626377818694,-0.692946360152376,2.02685543472013,-2.7198017948725,224.2775,250.6,2330
2018-02-21,11124413,3331870818,293.5,304.5,292,304.5,19.5,7132,288.6,302.45,303.208333333333,298.67,282.6725,292.894766398719,298.045404223298,53.6950841792574,-3.91994358647975,-2.64130581743354,-1.2786377690462,282.6725,302.45,2454
2018-02-22,45588322,4004702580,87.8,88.4,87.6,87.9,-0.3,19113,88.04,92.615,94.3566666666667,92.894,106.0495,88.4281878025433,91.2410136119964,34.9155600164629,-1.77406066619474,-1.19816011730317,-0.575900548891574,92.615,106.0495,2317
2018-02-22,45492993,10977665819,244,244,239,239.5,-3,10071,237.9,250.475,238.583333333333,239.21,224.485,239.94742664737,244.75941268335,45.1727283842559,-1.02040241871137,1.41740386403383,-2.4378062827452,224.485,250.475,2330
2018-02-22,7652415,2314089330,300,306,298.5,302,-2.5,3770,292.1,302.225,302.875,298.35,283.0925,295.929844265813,298.422032392507,51.8100241227899,-3.09799908721538,-2.73264447138991,-0.365354615825472,283.0925,302.225,2454
2018-02-23,53746088,4772559540,88.1,89.7,88.1,88.9,1,15390,88.02,92.37,94.105,92.812,105.994,88.5854585350289,91.0180599346634,39.4134139337669,-1.73768258626535,-1.3060646110956,-0.431617975169746,92.37,105.994,2317
2018-02-23,26985776,6578657620,241,245,241,245,5.5,10178,239.2,250.3,238.633333333333,239.57,224.7225,241.631617764914,244.782325761127,50.4748334658926,-0.826581354406187,0.968606820345826,-1.79518817475201,224.7225,250.3,2330
2018-02-23,6895549,2073977032,300,302,299.5,300.5,-1.5,3816,295,301.275,302.433333333333,298.63,283.515,297.453229510542,298.619934069412,50.6608157646351,-2.53837876343596,-2.69379132979912,0.155412566363164,283.515,301.275,2454
2018-02-26,41008502,3657402773,89,89.8,88.8,88.8,-0.1,14047,88.28,91.965,93.8183333333333,92.716,105.933,88.6569723566859,90.8068161313622,39.1222505969785,-1.6973557990128,-1.38432284867904,-0.313032950333754,91.965,105.933,2317
2018-02-26,36165810,8910352170,247,247.5,245,246.5,1.5,12565,242,249.85,238.7,239.97,224.9425,243.254411843276,244.945913783876,51.8426490216385,-0.545649394002908,0.665755577476079,-1.21140497147899,224.9425,249.85,2330
2018-02-26,3620576,1085968648,304.5,304.5,296.5,296.5,-4,2666,297.7,300.15,301.925,298.81,283.935,297.135486340361,298.41803558661,47.6269841087843,-2.39009071758676,-2.63305120735665,0.24296048976989,283.935,300.15,2454
2018-02-27,41590606,3692299392,89.5,89.7,88.1,88.1,-0.7,14413,88.38,91.54,93.545,92.606,105.8535,88.4713149044573,90.5490241188515,37.0584730755656,-1.70225810758689,-1.44790990046061,-0.254348207126274,91.54,105.8535,2317
2018-02-27,44699119,11061945363,250.5,250.5,246,246,-0.5,10908,243.9,249.075,238.733333333333,240.35,225.155,244.169607895517,245.046302947317,51.3337077665081,-0.359213819396331,0.460761698101597,-0.819975517497928,225.155,249.075,2330
2018-02-27,9192774,2791847974,302,307,301,301,4.5,4571,300.9,299.25,301.508333333333,298.91,284.4,298.423657560241,298.663936959314,51.1697728071977,-1.88769876465551,-2.48398071881642,0.596281954160911,284.4,299.25,2454
2018-03-01,42073991,3698227165,87.8,88.3,87.5,87.9,-0.2,16467,88.32,91.09,93.2933333333333,92.444,105.773,88.2808766029715,90.2967361075323,36.4665699924002,-1.7026544107992,-1.49885880252833,-0.203795608270869,91.09,105.773,2317
2018-03-01,43847984,10669194561,244,245,242,243,-3,11589,244,247.925,238.833333333333,240.66,225.3425,243.779738597011,244.851416952334,48.2716820233898,-0.448368696050466,0.278935619271184,-0.72730431532165,225.3425,247.925,2330
2018-03-01,9511203,2840415948,301,302.5,294.5,299.5,-1.5,5349,299.9,298.325,300.991666666667,298.91,284.8525,298.782438373494,298.743562010808,49.9566782637388,-1.59223271874458,-2.30563111880205,0.713398400057471,284.8525,298.91,2454
2018-03-02,28180553,2461227316,87.2,87.8,87,87.8,-0.1,13846,88.3,90.685,93.0483333333334,92.318,105.692,88.120584401981,90.0589517163387,36.1556178479541,-1.69153864367723,-1.53739477075811,-0.154143872919123,90.685,105.692,2317
2018-03-02,35289170,8453712014,240,241,238.5,240,-3,10440,244.1,247.025,238.933333333333,240.91,225.505,242.519825731341,244.389377242588,45.3579834252205,-0.752426007434167,0.072663293930114,-0.825089301364281,225.505,247.025,2330
2018-03-02,11706432,3550979916,296,307,296,302.5,3,5596,300,298.075,300.516666666667,299.04,285.2975,300.021625582329,299.101318009779,52.387839318947,-1.10328088540984,-2.06516107212361,0.961880186713767,285.2975,299.04,2454
2018-03-05,31341174,2738562304,87.7,88.1,87,87,-0.8,15273,87.92,90.265,92.7816666666667,92.184,105.6145,87.7470562679873,89.7676229814493,33.681264607406,-1.72737057947994,-1.57538993250248,-0.151980646977462,90.265,105.6145,2317
2018-03-05,27337846,6607367732,242.5,243,240.5,241.5,1.5,9321,243.4,246.2,239.05,241.2,225.6825,242.179883820894,244.11419845758,47.0780402656633,-0.862414772678562,-0.114352319391621,-0.748062453286941,225.6825,246.2,2330
2018-03-05,7595028,2270568837,302.5,303,295,295,-7.5,4846,298.9,297.55,299.858333333333,299.12,285.7,298.34775038822,298.710716294562,46.3283117300561,-1.3059165614535,-1.91331216998959,0.60739560853609,285.7,299.12,2454
2018-03-06,35392520,3124639407,88.3,88.8,87.8,88.2,1.2,14546,87.8,89.905,92.585,92.05,105.5355,87.8980375119916,89.6183255546447,40.2830235944555,-1.64003240292102,-1.58831842658619,-0.051713976334837,89.905,105.5355,2317
2018-03-06,36945780,9155812210,245.5,250,245.5,250,8.5,13977,244.1,245.95,239.45,241.59,225.9025,244.786589213929,244.674750985429,55.6061246389102,-0.260697540061756,-0.143621363525648,-0.117076176536108,225.9025,245.95,2330
2018-03-06,8100162,2427703282,299,303,296.5,301,6,4263,299.8,297.2,299.441666666667,299.35,286.1325,299.231833592146,298.928743314127,51.1920838260797,-0.971161987852895,-1.72488213356225,0.753720145709356,286.1325,299.35,2454
2018-03-07,44181640,3940688349,88.6,90.1,88.3,88.5,0.3,21638,87.88,89.595,92.4083333333333,91.95,105.4605,88.098691674661,89.5118183589642,41.8417135030961,-1.52898360472906,-1.57645146221476,0.047467857485698,89.595,105.4605,2317
2018-03-07,30391219,7525601638,248,248.5,246,247,-3,10521,244.3,245.375,239.716666666667,241.93,226.115,245.524392809286,244.896203272531,52.396843890223,-0.025611986985211,-0.120019488217561,0.094407501232349,226.115,245.375,2330
2018-03-07,10376719,3152730919,297.5,307.5,297.5,300,-1,5525,299.6,296.8,299.191666666667,299.65,286.575,299.487889061431,299.030767760401,50.3727571112929,-0.77759459272022,-1.53542462539385,0.757830032673625,286.575,299.65,2454
2018-03-08,33448190,2990943927,89.4,89.9,88.6,89.4,0.9,14864,88.18,89.385,92.2483333333333,91.866,105.3925,88.5324611164407,89.5011689914438,46.3646354028605,-1.35276037418288,-1.53171324460838,0.178952870425506,89.385,105.3925,2317
2018-03-08,20645694,5172732531,249.5,251.5,249,249.5,2.5,8817,245.6,245.2,239.975,242.38,226.3425,246.849595206191,245.334660103719,54.7410356311896,0.358293924821055,-0.024356805609838,0.382650730430893,226.3425,245.2,2330
2018-03-08,11617109,3566334106,304,309.5,302.5,309.5,9.5,6605,301.6,297.325,299.016666666667,300.09,287.0575,302.825259374287,300.027837497506,57.355494079765,0.140757008511571,-1.20018829861276,1.34094530712433,287.0575,300.09,2454
2018-03-09,87372802,8001130684,91,92.3,90.3,91.9,2.5,38336,89,89.37,92.1866666666667,91.88,105.342,89.6549740776272,89.7296290874968,56.4875052406623,-0.999847468493613,-1.42534008938543,0.425492620891818,89.37,105.342,2317
2018-03-09,22887063,5723277170,250,251,248.5,250.5,1,7050,247.7,244.975,240.325,242.89,226.5775,248.066396804127,245.826597236698,55.6811708811124,0.73476386797617,0.127467329107364,0.607296538868806,226.5775,244.975,2330
2018-03-09,8455746,2622196817,309.5,312.5,307.5,310.5,1,4353,303.2,297.9,298.891666666667,300.42,287.545,305.383506249525,301.025186307267,58.0250043946126,0.938431260091932,-0.772464386871823,1.71089564696375,287.545,300.42,2454
