Feature1,Feature2,Feature3,Feature4,Cluster
-0.0021603703,0.21575181,-0.12522295,0.48335776,1
0.6977752,0.06413606,-0.5631888,1.0602518,2
0.108160965,0.109531924,-0.3282143,1.1218013,2
-0.0108545385,0.21591188,-0.13144532,0.48351708,1
0.49661416,0.11332527,-0.33305544,1.0427746,2
0.047097802,0.15868199,-0.16865559,1.112683,2
-0.013436902,0.22316016,-0.03926468,0.47746155,1
0.39055407,0.17588013,-0.018662736,1.0207683,2
-0.01283437,0.21500225,-0.030202046,1.0797681,2
-0.051656142,0.24812289,-0.1407897,0.4511787,1
0.32926434,0.18672748,0.04644546,1.0387133,2
-0.050889976,0.23786075,-0.005083248,1.0679361,2
-0.046097726,0.25681508,-0.079166055,0.43467745,1
0.20438492,0.23543967,0.06310178,1.0097113,2
-0.049543217,0.24990164,0.018562138,1.0530248,2
-0.039591115,0.23945133,-0.052164093,0.44957602,1
0.19974765,0.19871818,-0.01960072,1.0495998,2
-0.09626973,0.2764109,-0.060842246,1.021911,2
-0.03354789,0.23609255,-0.0759735,0.45293593,1
0.102538876,0.23341252,-0.0013451874,1.0438124,2
-0.06613371,0.3026133,-0.02131863,0.9946004,2
-0.01854293,0.20902456,-0.12057471,0.4767882,1
0.07182253,0.239781,0.025022015,1.0531621,2
-0.07521527,0.25161746,-0.12183724,1.0490443,2
-0.039472315,0.23033561,-0.08924784,0.45658025,1
0.047819123,0.23599647,-0.063832,1.0593508,2
-0.10465628,0.29371855,-0.05751477,1.0255795,2
-0.058699574,0.24219118,-0.1572724,0.4410214,1
-0.099805236,0.34976053,-0.10588985,0.9480151,2
-0.14362466,0.36515847,-0.1746945,0.93255544,2
-0.052065548,0.2423637,-0.09824382,0.4377636,1
-0.030717406,0.31156644,-0.09507627,0.9731546,2
-0.12637505,0.34796482,-0.07672757,0.9503498,2
0.008249328,0.18302698,-0.29572004,0.49081147,1
-0.019892149,0.2957204,-0.226168,0.9856314,2
-0.118632615,0.3055252,-0.20088252,1.0010127,2
0.06902983,0.09944722,-0.20960593,0.5908819,1
-0.029760681,0.30244806,-0.12930861,1.0048536,2
-0.13519895,0.3281814,-0.09979181,1.0094421,2
0.10672959,0.035070587,-0.24776778,0.6796831,1
-0.09686948,0.36397254,-0.037065938,0.95332706,2
-0.1029132,0.33683923,-0.036073282,1.0008504,2
0.0630114,0.06777756,-0.08126958,0.669417,1
-0.10891777,0.38144833,-0.053869873,0.93374604,2
-0.11065282,0.3422839,-0.047430918,1.0032743,2
-0.055618547,0.16882147,-0.16712038,0.562426,1
-0.14476226,0.42351618,-0.15047994,0.8764067,2
-0.13272062,0.38831165,-0.124214925,0.94730556,2
-0.05646196,0.18949002,-0.12181043,0.5295731,1
-0.14789264,0.4399236,-0.11455095,0.8520011,2
-0.1507551,0.41431665,-0.112883896,0.9116431,2
-0.060100377,0.20489393,-0.073528804,0.50814694,1
-0.15884882,0.4659976,-0.064281635,0.82370156,2
-0.17698354,0.4525685,-0.11089972,0.8706178,2
-0.03259456,0.18453726,-0.06583879,0.52721673,1
-0.14783749,0.4453895,0.0076860636,0.8508621,2
-0.17423587,0.416792,-0.004711747,0.9160868,2
-0.04945135,0.19313356,-0.022594213,0.51957476,1
-0.13351044,0.4717674,-0.029035345,0.81557983,2
-0.15315953,0.45212668,-0.13413551,0.8630807,2
-0.07058744,0.21821786,-0.1056121,0.48916703,1
-0.13037817,0.4799584,-0.08014249,0.7919271,2
-0.15684713,0.46011296,-0.100997336,0.85254234,2
-0.055292547,0.18169084,-0.0028345734,0.5324022,1
-0.08234737,0.44411775,-0.045009524,0.8255357,2
-0.15197879,0.45105344,-0.032571092,0.8686032,2
-0.058549464,0.20424357,-0.066937044,0.50565505,1
-0.08793609,0.46182713,0.011982769,0.815764,2
-0.29697224,0.549024,-0.5154018,0.75315833,2
-0.07371318,0.21479885,-0.26883575,0.4862135,1
-0.0511096,0.45963952,-0.26124611,0.7821512,2
-0.25543973,0.5600153,-0.44464648,0.6932403,2
-0.07041343,0.20272717,-0.04026003,0.50285524,1
-0.08948633,0.51343685,-0.015995875,0.74360377,2
-0.18669462,0.5565788,-0.17268139,0.679811,2
-0.0949099,0.23705517,-0.15813065,0.46144778,1
-0.093003675,0.53950155,-0.10903364,0.69942164,2
-0.18289632,0.5780579,-0.18931547,0.64462984,2
-0.08618705,0.23560946,-0.0794694,0.46025515,1
0.007806666,0.50030935,-0.15689921,0.7142611,2
-0.16022974,0.5620224,-0.09851469,0.65634924,2
-0.070431545,0.21137245,-0.016308174,0.48931813,1
-0.056393906,0.52256685,0.11034168,0.72764343,2
-0.13043535,0.5533953,-0.032332852,0.6726505,2
-0.058840215,0.20816581,-0.017780408,0.48983464,1
-0.024658348,0.54404867,-0.095406614,0.67257375,2
-0.09759957,0.55042577,-0.010620803,0.6674939,2
-0.056988977,0.20968549,-0.0025413036,0.49123812,1
-0.033663895,0.55744296,0.102075234,0.67218983,2
-0.07832671,0.56298465,-0.010123119,0.65008146,2
-0.059374433,0.21973188,-0.017947584,0.47794598,1
-0.01335948,0.55563927,0.10469483,0.6702223,2
-0.061328452,0.5476414,0.023739293,0.66080993,2
-0.066593796,0.21951555,-0.054060474,0.47334823,1
0.06011357,0.52977884,-0.15645792,0.6565023,2
-0.14914651,0.58305836,-0.30837572,0.59692156,2
-0.097111836,0.2469679,-0.16546752,0.4396638,1
0.069596596,0.55134445,-0.069661535,0.62848717,2
-0.036256272,0.5722392,-0.08492696,0.58973956,2
-0.07242531,0.23102538,-0.043211445,0.45567238,1
0.11232794,0.5360701,-0.033773422,0.64250195,2
-0.027692612,0.57940423,-0.031748474,0.58137167,2
-0.10706034,0.2588474,-0.19524592,0.42181802,1
0.14000085,0.5187228,0.016407132,0.6573253,2
0.03228958,0.51449525,-0.038269803,0.63352954,2
-0.10576111,0.27747455,-0.19208121,0.3904549,1
0.13391289,0.5288373,-0.016630754,0.64538985,2
0.01799298,0.5366867,-0.023986965,0.61614716,2
-0.108254805,0.2769409,-0.15098561,0.38546896,1
0.23129255,0.46675095,-0.03424768,0.7035887,2
-0.011459261,0.54114556,-0.093912646,0.60171384,2
-0.09253857,0.2570191,-0.077974744,0.40485865,1
0.21205771,0.47662792,-0.0038362592,0.7000678,2
0.12601674,0.41540292,-0.19008628,0.71781856,2
-0.077908725,0.22844724,-0.090468414,0.4349569,1
0.37369996,0.32772252,-0.20577425,0.84753567,2
0.11806465,0.39805698,-0.1289431,0.7660175,2
-0.057638198,0.21518381,-0.040921018,0.45095292,1
0.31741717,0.3483958,-0.064007245,0.86259854,2
0.15690076,0.33808526,-0.18401106,0.8443867,2
-0.056205876,0.22101338,-0.05816105,0.44305918,1
0.2748639,0.37401783,0.043228626,0.8549017,2
0.16074103,0.3252673,-0.09602215,0.88397604,2
-0.065054394,0.23329906,-0.080700345,0.42481932,1
0.2769784,0.36015615,0.042205095,0.87554646,2
0.14840919,0.31689626,-0.059919327,0.9145821,2
-0.06425298,0.23177321,-0.05812958,0.42578503,1
0.31355876,0.24522097,-0.4151104,0.9847916,2
-0.0001225993,0.40252173,-0.12986305,0.8401375,2
-0.08402163,0.2487648,-0.13531831,0.4016514,1
0.28017667,0.28788435,-0.06610119,0.9802802,2
0.08350424,0.36011052,-0.019017994,0.87739587,2
-0.079678,0.24501203,-0.105702914,0.40288168,1
0.21714792,0.32005888,0.007750079,0.9616874,2
0.008856401,0.4114236,-0.01711592,0.8313905,2
-0.05903288,0.22864272,-0.3677882,0.4272006,1
0.3676551,0.080858335,-0.88102394,1.2146807,2
0.18757975,0.20866553,-0.5490314,1.0307349,2
0.0125404,0.12948687,-0.30802315,0.5183922,1
0.08627934,0.31411713,-0.35465804,1.015217,2
-0.0331877,0.37459722,-0.31331003,0.9054351,2
-0.004509568,0.14387989,-0.10272498,0.515911,1
0.1537349,0.29765528,-0.08058758,1.0438352,2
0.028879136,0.3679258,-0.03349431,0.9126219,2
-0.013674077,0.13959496,-0.16087471,0.52377045,1
0.14246815,0.28019166,-0.11236718,1.0830235,2
0.07236151,0.29552376,-0.2607913,1.0019416,2
-0.042393222,0.16611505,-0.1357111,0.49645442,1
0.085232265,0.3096643,-0.017909005,1.0795113,2
0.012734659,0.34421694,-0.06236507,0.98168594,2
0.05180639,0.06633562,-0.13617046,0.6029024,1
-0.037385415,0.4057266,-0.031478778,0.98656,2
-0.08685287,0.414175,-0.13040523,0.91485643,2
-0.034324408,0.14498883,-0.064438544,0.533769,1
-0.025967378,0.41696736,0.027470842,0.9727916,2
-0.1042861,0.4429574,-0.13680807,0.8758816,2
-0.02324906,0.14050938,-0.03758417,0.5337473,1
0.049741387,0.35093057,-0.07942762,1.0412285,2
0.010136299,0.35988712,-0.14813167,0.9551674,2
-0.002329141,0.11528459,-0.047591925,0.560539,1
-0.023295004,0.40215623,0.057889163,1.0168755,2
-0.035483457,0.40292144,0.026980713,0.9405708,2
0.004070878,0.10020423,-0.027970746,0.5835744,1
-0.013312206,0.38444343,-0.013788521,1.0389621,2
-0.036433693,0.42519268,0.0022253692,0.921577,2
-0.03403351,0.13759854,-0.007048577,0.5500608,1
-0.06114311,0.4258746,0.04609883,1.0105431,2
-0.059327096,0.44551423,-0.042425483,0.8937794,2
0.007366337,0.092624575,0.004604295,0.59773296,1
-0.08134209,0.42785695,0.06959213,1.0197841,2
-0.05786377,0.44905084,0.004196316,0.89621407,2
0.013666712,0.069608524,-0.075796336,0.62658525,1
-0.13993578,0.47367045,-0.3440366,0.93913573,2
-0.15289254,0.5075351,-0.23468979,0.8219931,2
0.037415527,0.037826363,-0.07181297,0.6681616,1
-0.13151717,0.49768427,-0.0051867217,0.92877483,2
-0.10124603,0.49504587,-0.07061225,0.8245267,2
0.015581116,0.05219097,-0.025812358,0.6625839,1
-0.14310259,0.53521293,-0.060603663,0.8790595,2
-0.09706043,0.4817793,0.017261013,0.84582317,2
-0.02391693,0.09098795,-0.01005806,0.62849027,1
-0.14965579,0.5506333,0.038815722,0.86261946,2
-0.082903706,0.48200402,0.035125777,0.8535386,2
-0.036577944,0.1219828,-0.003268674,0.59238493,1
-0.14876235,0.56677085,0.0704575,0.84580463,2
-0.075885594,0.48380366,0.025517896,0.8503694,2
-0.061101645,0.14328623,-0.05065538,0.5674738,1
-0.14311302,0.58921343,-0.035100877,0.7993511,2
-0.081880525,0.50460565,-0.08130772,0.8109771,2
-0.036963582,0.108520016,1.9326806e-05,0.6072048,1
-0.13655186,0.569383,0.0651326,0.82911754,2
0.0063943863,0.40363723,-0.18967518,0.91120964,2
-0.116548106,0.19202487,-0.18959282,0.52067226,1
-0.019752778,0.54190385,-0.18586633,0.8209663,2
-0.12344936,0.50617737,-0.17345485,0.8302192,2
-0.043364875,0.13731107,-0.14326504,0.5604375,1
0.07302312,0.48487094,-0.1812899,0.86201125,2
0.12212894,0.25851756,-0.57743716,1.0730747,2
-0.07710958,0.14883237,-0.035996795,0.5658496,1
-0.06077684,0.5701495,0.095159516,0.8189466,2
-0.098971486,0.43797243,-0.22896013,0.9532379,2
-0.07836909,0.15093581,-0.05156651,0.5676313,1
-0.055114068,0.57738477,0.057061017,0.80714774,2
-0.05426213,0.42744604,-0.0992845,0.96255493,2
-0.02660688,0.10284816,-0.094990395,0.6125931,1
0.0029083416,0.54541653,0.045124933,0.8303876,2
-0.033369895,0.40312567,-0.13200723,0.9953603,2
0.011678159,0.044678006,-0.24486575,0.68274444,1
0.07876364,0.512237,-0.019722879,0.8516834,2
-0.03659043,0.41469404,-0.0050517917,0.9976144,2
-0.06374442,0.12592936,-0.06273629,0.6091833,1
0.07104307,0.5268119,-0.019199267,0.83637583,2
-0.16455281,0.47652122,-0.22691208,0.9392116,2
-0.10025756,0.16881077,-0.21991962,0.5587171,1
0.09271728,0.51974964,-0.005149141,0.8435413,2
-0.079797864,0.4641663,-0.046227172,0.93619597,2
-0.10158938,0.18776065,-0.085007146,0.53049356,1
0.0392354,0.5665794,-0.036870927,0.7910253,2
-0.1217365,0.49605802,-0.14338703,0.89605594,2
-0.092985615,0.16528186,-0.024189517,0.5591082,1
0.06630357,0.55188125,0.025377825,0.8038282,2
-0.10133237,0.48072752,-0.047431886,0.911451,2
-0.1008397,0.19107093,-0.09787955,0.5257963,1
0.069838785,0.5691619,-0.025447339,0.77608585,2
-0.10670349,0.49031726,-0.09606113,0.89904207,2
-0.10162468,0.18297818,-0.03539276,0.5386854,1
0.081262045,0.5667911,0.008236498,0.77788854,2
-0.10343383,0.5018015,-0.058345586,0.8924183,2
-0.10395258,0.19576968,-0.077212796,0.5222471,1
0.05647341,0.59456766,0.007245928,0.74278736,2
-0.10643903,0.50667757,-0.07694332,0.87987375,2
-0.025443941,0.12585619,-0.20223568,0.5871853,1
0.19572073,0.4960101,-0.10019829,0.8266742,2
-0.07558507,0.47136435,-0.08070679,0.9256954,2
-0.08859984,0.18599163,-0.05632654,0.5369467,1
0.07929794,0.578602,0.09630443,0.77041274,2
-0.08616294,0.49242982,-0.04417129,0.9124554,2
-0.08492394,0.16441052,-0.006287247,0.562871,1
0.17407268,0.5296608,0.044293523,0.8054677,2
-0.086781755,0.49228474,-0.038885236,0.91477185,2
-0.07634846,0.16371311,-0.02195771,0.56513435,1
0.2668378,0.42812765,-0.18481363,0.90238214,2
-0.063386075,0.4692885,-0.045985743,0.9438265,2
-0.07377291,0.16041245,-0.050056994,0.56722695,1
0.2419323,0.44213828,-0.024830401,0.9142192,2
-0.038892664,0.44652176,-0.01509352,0.9789873,2
0.017051652,0.07167421,-0.22418983,0.65848047,1
0.2246694,0.44911224,0.033997834,0.9221635,2
-0.06088413,0.46964875,-0.00019064546,0.9659952,2
-0.078526676,0.17457375,-0.0977099,0.56009483,1
0.14879724,0.5042873,0.07797797,0.87512517,2
-0.06396771,0.4978787,0.013295308,0.9368863,2
-0.087941214,0.18741412,-0.05311577,0.54318565,1
0.12611681,0.5256575,0.05830115,0.84848106,2
-0.096144944,0.5345635,-0.072433904,0.88720804,2
-0.08651115,0.17810443,-0.01627089,0.5544311,1
0.1684486,0.50190675,0.070901886,0.8726416,2
-0.10060315,0.5259977,0.050655037,0.9036671,2
-0.074564934,0.15678829,0.0062547475,0.58249545,1
0.17653999,0.48396805,0.049758494,0.8953854,2
-0.09102112,0.51750475,0.042632237,0.9151069,2
-0.075276375,0.17105505,-0.01593557,0.5685402,1
0.13987738,0.49738476,0.021568626,0.8865842,2
-0.08557548,0.5002359,0.028702423,0.9360634,2
-0.090464026,0.18275748,-0.09543325,0.55231225,1
0.12122404,0.50952655,-0.0035874993,0.87017554,2
-0.23982388,0.60460085,-0.36484867,0.81770736,2
-0.091754965,0.19970955,-0.021297753,0.53410906,1
0.10597881,0.5304535,0.14034687,0.86345893,2
-0.13890997,0.5871321,-0.08719258,0.81338066,2
-0.09547008,0.20066436,-0.013494745,0.53149724,1
0.060156815,0.5555382,0.1785164,0.84439045,2
-0.15657812,0.6062781,-0.15862086,0.7842434,2
-0.09315548,0.18731165,-0.04051204,0.5452294,1
0.08970123,0.55159354,0.011556864,0.82679814,2
-0.1316991,0.57631254,0.000689432,0.82132524,2
-0.1009909,0.21575044,-0.06756276,0.51108223,1
0.08028554,0.5711563,-0.017084792,0.8017232,2
-0.09971648,0.5669293,-0.0009023696,0.8289333,2
-0.09811519,0.20269893,-0.03225577,0.5250659,1
0.04023432,0.61717296,-0.073348835,0.74542505,2
-0.09929252,0.5800914,-0.08990587,0.80598325,2
-0.077544525,0.16399337,0.0039002597,0.5731632,1
0.05620358,0.59922844,0.06612562,0.7703927,2
-0.094019845,0.5821835,-0.06595204,0.7995035,2
-0.070031635,0.17966354,-0.004780352,0.55851007,1
0.08306407,0.5843739,0.08519147,0.78528696,2
-0.25935584,0.67250127,-0.587443,0.68521446,2
-0.067018315,0.16820145,0.01805076,0.5725893,1
0.059527896,0.61189336,0.09063332,0.7573181,2
-0.23892447,0.69938004,-0.7084327,0.65514916,2
-0.07053168,0.18199892,-0.016594008,0.557642,1
0.09571274,0.612391,-0.024688736,0.7383715,2
-0.18809623,0.6989336,-0.46424162,0.59332633,2
-0.06667826,0.16896841,0.009991765,0.5729413,1
0.12919319,0.5952569,0.04007536,0.75330454,2
-0.1512968,0.6932308,-0.36736256,0.57429224,2
-0.07551612,0.18488026,-0.055780128,0.5578228,1
0.14321941,0.596047,-0.018476695,0.74698097,2
-0.17132302,0.73093396,-0.22291917,0.5406992,2
-0.080287464,0.2004578,-0.022295311,0.5388239,1
0.11262775,0.62740123,0.04320918,0.7133632,2
-0.10601278,0.684252,-0.043895543,0.5789044,2
-0.09419558,0.21577065,-0.06766147,0.5176754,1
0.10153123,0.6344505,-0.21003585,0.68235964,2
-0.19261044,0.73976237,-0.4344046,0.50944304,2
-0.0908082,0.20064043,-0.050484076,0.53425467,1
0.11277183,0.6585793,-0.12438418,0.6483745,2
-0.057145663,0.6920451,-0.25629178,0.5150507,2
-0.08209823,0.20230941,-0.005885273,0.53410774,1
0.17657822,0.63119566,-0.12263041,0.6604111,2
-0.028230555,0.6619767,-0.048372343,0.5574949,2
-0.06861695,0.17345244,0.025096014,0.56909436,1
0.2705664,0.5639926,-0.12495518,0.7218671,2
0.048956536,0.621576,-0.16693787,0.58314705,2
0.013083123,0.09800342,-0.12787826,0.64362186,1
0.2365129,0.605749,0.049996078,0.6953468,2
0.09084191,0.58944595,-0.14223814,0.60711825,2
-0.034686156,0.14617024,-0.021051437,0.605748,1
0.21755508,0.62981874,0.08181746,0.66702706,2
0.1429705,0.5503414,-0.138836,0.65044206,2
-0.057320453,0.17244862,0.012631267,0.58180255,1
0.26450545,0.60681814,0.09386997,0.68443704,2
0.075169735,0.59006685,-0.119888104,0.61726326,2
-0.060866866,0.17395192,0.021199346,0.5812208,1
0.28001025,0.5993903,0.15604706,0.6930559,2
0.16447857,0.5548188,0.033774912,0.6470834,2
-0.06421461,0.17656004,0.02377677,0.58183813,1
0.31378773,0.56714106,0.1263278,0.7275855,2
0.15147096,0.55472326,0.03550005,0.6515446,2
0.0107444525,0.09982091,-0.077528335,0.6550917,1
0.35726705,0.51849735,0.065999165,0.7760029,2
0.166832,0.5438073,0.09052001,0.6614602,2
-0.04035192,0.13332513,0.034439206,0.6386063,1
0.2787671,0.56552714,0.04774809,0.7366979,2
0.09969581,0.5654694,-0.030080676,0.63916457,2
-0.06706742,0.18904975,-0.03546466,0.5756837,1
0.26909885,0.5845538,0.102443084,0.71461713,2
0.13648921,0.55028015,0.03778924,0.64573246,2
-0.13290769,0.26233983,-0.27720526,0.49027684,1
0.2636152,0.5862344,0.029442474,0.7049701,2
0.13446349,0.5252176,-0.06351887,0.6709905,2
-0.1357075,0.27165815,-0.108090065,0.46571016,1
0.26718107,0.59174454,0.086420015,0.69752455,2
0.16733846,0.49999222,0.02504398,0.6987486,2
-0.13993794,0.2747296,-0.13085869,0.4589537,1
0.3526955,0.51285374,0.013269544,0.7724348,2
0.14399976,0.5006787,0.013976917,0.7057044,2
-0.13183942,0.2585126,-0.102678746,0.4726179,1
0.41258863,0.42041236,-0.13533327,0.86967576,2
0.13393748,0.4627914,-0.1486195,0.7415014,2
-0.10963694,0.2415617,-0.045345783,0.4932783,1
0.42309952,0.38195276,-0.1211634,0.93497187,2
0.1411576,0.4650487,-0.015284523,0.7533328,2
-0.10219862,0.23959605,-0.06883884,0.49140778,1
0.37786767,0.39609906,-0.018642917,0.9424515,2
0.16643527,0.4233761,-0.033025295,0.8034287,2
-0.09364893,0.23859121,-0.023690403,0.49264544,1
0.34140214,0.4203785,0.112608954,0.9332498,2
0.16623864,0.4050985,-0.00058056414,0.8365398,2
-0.09670287,0.252271,-0.05158086,0.4756275,1
0.3098571,0.426362,0.09907542,0.9310033,2
0.18456551,0.36365032,-0.031740054,0.89298385,2
-0.08595977,0.23379956,-0.004080072,0.4956412,1
0.2400733,0.46436456,0.062264547,0.89377105,2
0.09663365,0.40295202,-0.046516657,0.861442,2
-0.09006686,0.24720465,-0.06328664,0.47735813,1
0.34261474,0.32213023,-0.3028348,1.0285912,2
0.08423426,0.41541523,-0.006429836,0.8490899,2
-0.09479955,0.24722208,-0.08723124,0.47417393,1
0.36427602,0.22179015,-0.5854187,1.1511184,2
0.15279451,0.2981748,-0.28421333,0.9727526,2
0.056942053,0.09383093,-0.25659052,0.63259786,1
0.27551135,0.30029827,-0.18136884,1.1203789,2
0.11301664,0.3083184,-0.24679974,0.9961528,2
0.04937966,0.06379694,-0.30656615,0.6899619,1
0.21736673,0.33212888,-0.09075107,1.1040523,2
0.16225195,0.19987512,-0.5899502,1.1175863,2
0.012244381,0.10795784,-0.14953297,0.65063345,1
0.16864121,0.33179107,-0.41395763,1.0858058,2
0.0749596,0.2862559,-0.29775378,1.0528891,2
0.056358628,0.06428771,-0.080688186,0.6992667,1
0.06930318,0.45480755,0.034426272,0.99168205,2
0.00037690997,0.37386784,-0.07831128,0.9778761,2
0.02771692,0.0736506,-0.113394774,0.70630866,1
0.1366446,0.39870024,-0.04240638,1.0481348,2
0.032245837,0.3563015,-0.06220317,0.99222636,2
-0.01005419,0.11531101,0.012755364,0.6678735,1
0.033016607,0.47952947,0.08897962,0.985529,2
0.043090843,0.34542444,-0.013706312,1.0130502,2
-0.026046801,0.13107815,-0.04495713,0.64598274,1
0.06375142,0.45711306,0.06812526,1.0050321,2
0.0034135357,0.37050113,0.0050741434,0.99510205,2
0.004207261,0.10628134,0.016077876,0.6756319,1
0.084350996,0.42849457,-0.00025881827,1.0406567,2
0.031798124,0.33866623,-0.019898787,1.032784,2
-0.053369384,0.16051854,0.004139483,0.62516594,1
7.279962e-05,0.49757877,0.024679467,0.9815293,2
-0.0067910254,0.35168773,-0.10132033,1.0332386,2
-0.057469286,0.1426241,0.04944305,0.650415,1
-0.021046877,0.4979749,0.124547616,0.9948439,2
-0.029562116,0.38727826,0.008220851,1.0011249,2
0.04154434,0.03440741,-0.3352393,0.7690691,1
0.0630729,0.4474119,-0.0052223057,1.0428813,2
-0.023268357,0.382805,0.032118842,1.0111015,2
0.042633608,0.023306917,-0.19364707,0.8057098,1
0.13766,0.35545787,-0.29215395,1.1420311,2
0.0048320964,0.34008238,-0.11053648,1.0597178,2
0.008214496,0.054020625,-0.021521598,0.78995466,1
0.028813057,0.4458498,0.042409226,1.0883752,2
-0.021094691,0.36410505,-0.013257638,1.0500207,2
-0.04662534,0.10429017,-0.033925116,0.7444931,1
0.03105241,0.43989953,0.014800116,1.0997419,2
-0.13604033,0.44450313,-0.20592241,0.97070426,2
-0.05068352,0.11787616,-0.08702585,0.72843534,1
0.021449462,0.4442636,-0.07412871,1.094168,2
-0.20175496,0.5011447,-0.33428207,0.89957756,2
-0.05475928,0.10501236,0.038846985,0.7539567,1
-0.05880036,0.5135021,0.12694542,1.0448297,2
-0.004519798,0.31014445,-0.69890094,1.0770111,2
-0.047610804,0.10749096,-0.0054829866,0.75817096,1
-0.077415675,0.520853,0.13630988,1.0393254,2
-0.17422843,0.51051545,-1.1875445,0.86661464,2
-0.038583074,0.09445347,-0.032692403,0.7744442,1
-0.08960286,0.53500265,0.0855567,1.0231225,2
-0.1726016,0.5550081,-0.6297168,0.75725484,2
0.023997366,0.0223325,-0.31507775,0.8625677,1
-0.10311636,0.56559294,0.024049774,0.98148966,2
-0.20252824,0.626629,-0.14736283,0.6912707,2
-0.08581904,0.12524822,-0.18896441,0.7764851,1
-0.11572127,0.58416253,0.08462812,0.961827,2
-0.19015251,0.6326657,-0.109975934,0.67020994,2
-0.047946192,0.10404752,-0.08013879,0.796298,1
-0.11715798,0.5900392,0.13012,0.96170443,2
-0.17072287,0.6055112,-0.08091123,0.69315195,2
-0.14151749,0.19202791,-0.10730638,0.7123683,1
-0.110563524,0.59953165,0.1243384,0.9490727,2
-0.13717657,0.60272944,-0.080394484,0.69315827,2
-0.15743807,0.19323198,-0.10052373,0.7049685,1
-0.07078708,0.5723657,0.0268303,0.9602712,2
-0.11287583,0.60570824,-0.11577411,0.6718982,2
-0.05078063,0.11977683,-0.29034874,0.78004336,1
-0.09046394,0.59105766,0.17250259,0.9625022,2
-0.092749126,0.60232526,0.0005528778,0.6788794,2
-0.14187577,0.25186443,-0.3497647,0.63479793,1
-0.07711389,0.57446307,0.17675073,0.98519707,2
-0.06831544,0.57795215,0.002958715,0.70148647,2
-0.20897728,0.30532044,-0.19555445,0.57298946,1
-0.060156383,0.58734816,0.15724348,0.97056115,2
-0.043352522,0.5747113,-0.03823544,0.69800836,2
-0.21859065,0.35169083,-0.29281592,0.50903815,1
-0.08444089,0.64916486,-0.05011721,0.87787664,2
-0.038398273,0.579473,-0.08826699,0.6803915,2
-0.2246458,0.35030952,-0.09566189,0.49307737,1
-0.09120267,0.66471606,0.113933936,0.8682363,2
-0.05654199,0.59572315,-0.13059086,0.65502,2
-0.21918535,0.36611748,-0.094986685,0.46732712,1
-0.0825512,0.67140335,0.12841253,0.85986304,2
-0.09054753,0.6141974,-0.22431323,0.6277702,2
-0.21516404,0.35868472,-0.054959282,0.4660859,1
-0.06715308,0.6343599,0.19236474,0.90760636,2
-0.0048209727,0.5636044,0.02046527,0.6781378,2
-0.1943834,0.31013066,-0.04079163,0.51302767,1
-0.03369026,0.62652266,0.17788266,0.9124406,2
0.014648326,0.5544436,-0.044978395,0.6811295,2
-0.16385004,0.3156119,-0.063241,0.50904864,1
0.10461842,0.55186844,0.014832884,0.97024906,2
-0.0016095117,0.5618341,-0.11602783,0.67036974,2
-0.1459973,0.2691904,-0.036487892,0.560536,1
0.14589882,0.52491355,0.02996178,1.001318,2
0.06664521,0.506039,-0.11136812,0.7206458,2
-0.10577965,0.2490877,-0.039950594,0.59079766,1
0.095097,0.5537237,0.15041418,0.9923188,2
-0.0007859692,0.55177486,-0.08846883,0.68457615,2
-0.0058868006,0.18967597,-0.1468495,0.6474403,1
0.06424434,0.59620684,0.043754578,0.93928754,2
0.027999766,0.5357438,-0.08082586,0.691042,2
-0.116244525,0.28237736,-0.18469584,0.5630813,1
0.08742788,0.5883016,0.043738753,0.94242525,2
0.08446471,0.47681513,-0.11832461,0.7506093,2
-0.09941521,0.27927727,-0.046459094,0.548544,1
-0.00012943894,0.63547003,0.16375743,0.91267204,2
0.04224792,0.51440483,0.030540973,0.7268759,2
-0.09919716,0.2845471,-0.026669815,0.53435916,1
0.005103208,0.6654834,-0.24025355,0.83184737,2
-0.049227044,0.51427364,-0.418221,0.71587366,2
-0.0980945,0.27834788,0.014691129,0.54243886,1
-0.04183846,0.7171546,0.061558217,0.7968681,2
-0.019291848,0.5417987,-0.20121719,0.6840789,2
0.045168623,0.16284,-0.17623076,0.6544359,1
0.0073432997,0.67246014,0.12799935,0.8455774,2
-0.088109784,0.58335453,-0.27104506,0.64586264,2
-0.06268434,0.22723584,-0.01123178,0.6195389,1
-0.009745013,0.7002811,0.16278507,0.823411,2
-0.133222,0.6090771,-0.34306335,0.61646634,2
-0.073265776,0.24249454,-0.034529164,0.60364276,1
0.010960564,0.6924668,0.22005008,0.8336508,2
0.0054222345,0.5670762,-0.084955454,0.62924594,2
-0.07645041,0.25521845,-0.012781948,0.58277303,1
0.07070171,0.67682344,0.11825825,0.83325326,2
0.009748928,0.56803477,-0.05392891,0.6270876,2
-0.08792225,0.2707733,-0.040814415,0.5630874,1
0.14415783,0.65322846,-0.012381494,0.8373933,2
0.14092141,0.37445813,-0.5495166,0.8142325,2
-0.0851217,0.24424122,0.055143088,0.59781605,1
0.12896311,0.6645191,0.12320213,0.83524454,2
0.1374197,0.33835328,-0.47245485,0.88863164,2
-0.09494401,0.28088072,-0.09553623,0.54994506,1
0.147335,0.6621922,-0.06315689,0.81818944,2
0.072262175,0.40511253,-0.21001434,0.84495413,2
-0.07077833,0.23036234,-0.012207061,0.60887617,1
