日期,2317_成交股數,2330_成交股數,2454_成交股數,2317_成交金額,2330_成交金額,2454_成交金額,2317_開盤價,2330_開盤價,2454_開盤價,2317_最高價,2330_最高價,2454_最高價,2317_最低價,2330_最低價,2454_最低價,2317_收盤價,2330_收盤價,2454_收盤價,2317_漲跌價差,2330_漲跌價差,2454_漲跌價差,2317_成交筆數,2330_成交筆數,2454_成交筆數,2317_SMA_5,2330_SMA_5,2454_SMA_5,2317_SMA_20,2330_SMA_20,2454_SMA_20,2317_SMA_60,2330_SMA_60,2454_SMA_60,2317_SMA_50,2330_SMA_50,2454_SMA_50,2317_SMA_200,2330_SMA_200,2454_SMA_200,2317_EMA_5,2330_EMA_5,2454_EMA_5,2317_EMA_20,2330_EMA_20,2454_EMA_20,2317_RSI,2330_RSI,2454_RSI,2317_MACD,2330_MACD,2454_MACD,2317_MACD_signal,2330_MACD_signal,2454_MACD_signal,2317_MACD_hist,2330_MACD_hist,2454_MACD_hist,2317_Support_Level,2330_Support_Level,2454_Support_Level,2317_Resistance_Level,2330_Resistance_Level,2454_Resistance_Level
2018-05-28,65484504,17673270,3884905,5793767906,4020203060,1247808195,88.2,229.5,324,88.9,230,325.5,87.8,226.5,318.5,88.8,227,318.5,2.3,-1.5,-5.5,29929,7239,2888,85.4,228.4,321,83.94,227.6,321.85,86.93,238.716666666667,327.108333333333,86.246,236.63,331.18,98.7575,233.7225,308.215,86.2190999167076,228.022446907821,320.087599215243,84.8107696748951,229.166881837116,322.723671524487,61.788772460891,43.8158212091367,45.3812665442089,0.259594904648509,-1.85325832180516,-3.32624702727452,-0.32918599669598,-2.46079814272694,-3.63832152839769,0.588780901344489,0.607539820921778,0.312074501123171,83.94,227.6,308.215,98.7575,236.63,331.18
2018-05-29,42302564,25770776,2389488,3728378098,5782293276,756471208,88.9,226.5,319,89,226.5,319.5,87.5,223.5,315,87.6,225,315,-1.2,-2,-3.5,15469,11400,1890,86.12,227.6,319.9,84.175,227.5,320.6,86.925,238.416666666667,327.366666666667,86.13,236.03,331.12,98.6005,233.78,308.335,86.6793999444718,227.014964605214,318.391732810162,85.0764106582384,228.770035947867,321.98808376025,57.5974756820131,40.7974101175962,42.8779356815658,0.436344160843589,-1.98027133553512,-3.52434261627701,-0.176079965188066,-2.36469278128857,-3.61552574597355,0.612424126031655,0.384421445753451,0.091183129696544,84.175,227.5,308.335,98.6005,236.03,331.12
2018-05-30,39291912,49667788,5019062,3426672151,10997306304,1561375974,86.5,224,312.5,88.1,224,313.5,86.5,220.5,310,87.4,221,310,-0.2,-4,-5,15707,21406,3541,86.88,226.1,317.9,84.455,227.4,319.55,86.9183333333333,238.1,327.491666666667,86.022,235.35,330.98,98.44,233.82,308.435,86.9195999629812,225.009976403476,315.594488540108,85.2977048812634,228.03003252426,320.846361497369,56.9046562132234,35.5261942969605,39.5237547877228,0.553895923835839,-2.3763040803602,-4.03824266331566,-0.030084787383285,-2.3670150411029,-3.70006912944198,0.583980711219124,-0.009289039257301,-0.338173533873681,84.455,227.4,308.435,98.44,235.35,330.98
2018-05-31,83601154,96587458,10028970,7225946419,21553655265,3115230639,87.4,221.5,313,88,224,313,85.7,220.5,308.5,85.7,224,311.5,-1.7,3,1.5,17536,12737,4437,87.2,225.1,315.8,84.735,227.575,319.125,86.8966666666667,237.808333333333,327.766666666667,85.878,234.73,330.53,98.261,233.86,308.5475,86.5130666419875,224.673317602317,314.229659026739,85.3360187020954,227.646219902902,319.956231830953,51.2604525270348,41.6187249924809,41.0145013133715,0.504070143572363,-2.42018951769765,-4.27519292622844,0.076746198807845,-2.37764993642185,-3.81509388879927,0.427323944764519,-0.042539581275802,-0.460099037429173,84.735,227.575,308.5475,98.261,234.73,330.53
2018-06-01,21701048,36652094,3291068,1877229476,8209412370,1041189192,86.2,224.5,313.5,87,226.5,319,86.1,224,313,86.6,224,319,0.9,0,7.5,9366,7627,2601,87.22,224.2,314.8,85.045,227.625,318.8,86.87,237.375,328.066666666667,85.758,234.15,330.06,98.089,233.8925,308.7075,86.5420444279916,224.448878401545,315.819772684493,85.4563978733244,227.298960864531,319.865162132767,53.869155031417,41.6187249924809,47.9263144806988,0.531083334037476,-2.4269921877746,-3.81382697351069,0.167613625853771,-2.3875183866924,-3.81484050574155,0.363469708183705,-0.039473801082202,0.001013532230866,85.045,227.625,308.7075,98.089,234.15,330.06
2018-06-04,35011435,31257480,9003494,3070032201,7131988670,2945547026,87.5,227.5,319.5,88,229,330.5,87.4,227,319.5,87.8,229,329.5,1.2,5,10.5,12044,9746,5632,87.02,224.6,317,85.355,227.9,319.35,86.8583333333333,237.075,328.558333333333,85.666,233.68,329.93,97.938,233.965,308.935,86.9613629519944,225.965918934363,320.379848456328,85.679598075865,227.460964591718,320.78276573917,57.1614676458117,50.6354305810015,55.7448172193518,0.641921778600874,-2.00580348555258,-2.57128866897676,0.262475256403192,-2.31117540646443,-3.56613013838859,0.379446522197683,0.305371920911859,0.994841469411832,85.355,227.9,308.935,97.938,233.965,329.93
2018-06-05,32115417,27714384,4005678,2825673673,6329201896,1309186448,88,230,330.5,88.5,230,330.5,87.5,226.5,324.5,88.1,229,325,0.3,0,-4.5,12232,8509,2703,87.12,225.4,319,85.63,227.95,319.35,86.8366666666667,236.733333333333,328.816666666667,85.572,233.23,329.71,97.7985,234.04,309.16,87.340908634663,226.977279289575,321.919898970886,85.9101125448302,227.607539392507,321.184407097344,57.969080530758,50.6354305810015,52.1322211612008,0.745377291821782,-1.65295417770852,-1.92746192133365,0.35905566348691,-2.17953116071325,-3.2383964949776,0.386321628334872,0.52657698300473,1.31093457364396,85.572,227.95,309.16,97.7985,234.04,329.71
2018-06-06,46432108,30375441,5500800,4121446312,6961135060,1822798000,88,229,329.5,89.2,230,334,88,227,327,89.1,230,331,1,1,6,18661,9758,3798,87.46,227.2,323.2,85.995,227.975,319.5,86.79,236.391666666667,329.158333333333,85.546,232.93,329.77,97.6615,234.1275,309.385,87.9272724231086,227.984852859717,324.946599313924,86.2139113500845,227.835392783697,322.119225469026,60.6332488480475,52.3427039816472,56.2073346355304,0.897709932757579,-1.27789612537816,-0.922441399147942,0.466786517341044,-1.99920415364623,-2.77520547581167,0.430923415416535,0.721308028268072,1.85276407666373,85.546,227.975,309.385,97.6615,234.1275,329.77
2018-06-07,90021834,25277266,3642395,8117164569,5809345446,1202086533,89.9,231,331,91.2,231.5,332,89.3,228,328,91.2,230,331,2.1,0,0,36960,9146,2542,88.56,228.4,327.1,86.41,228,319.575,86.7383333333333,235.991666666667,329.391666666667,85.566,232.66,329.45,97.5475,234.2225,309.64,89.0181816154058,228.656568573145,326.964399542616,86.6887769357907,228.041545851916,322.965013519595,65.5689316870212,52.3427039816472,56.2073346355304,1.17434992286103,-0.969484305172017,-0.124520005422426,0.60829919844504,-1.79326018395139,-2.24506838173382,0.566050724415986,0.823775878779374,2.1205483763114,85.566,228,309.64,97.5475,234.2225,329.45
2018-06-08,100334529,24192851,3846689,8998037006,5493234408,1264655512,91.3,229,329,91.9,229,330,88,226,326.5,88.3,227,330,-2.9,-3,-1,39523,7775,2277,88.9,229,329.3,86.575,227.7,320.1,86.6233333333333,235.458333333333,329.575,85.508,232.18,329.2,97.4115,234.2875,309.9325,88.7787877436038,228.104379048763,327.976266361744,86.8422267514297,227.942351008876,323.635012232014,55.2644348665465,46.7207400431952,55.2973813190006,1.1463687194052,-0.956119097829031,0.422279035307497,0.715913102637073,-1.62583196672692,-1.71159889832556,0.43045561676813,0.669712868897888,2.13387793363306,85.508,227.7,309.9325,97.4115,234.2875,329.2
2018-06-11,40059515,22028933,5830621,3511608470,4980629259,1937420550,88.1,226.5,331,88.4,227,334.5,87.1,225,330.5,87.4,226,332.5,-0.9,-1,2.5,15490,6726,2209,88.82,228.4,329.9,86.495,227.35,320.725,86.525,234.941666666667,329.891666666667,85.454,231.8,329.19,97.2735,234.3525,310.23,88.3191918290692,227.402919365842,329.484177574496,86.8953480131983,227.757365198507,324.479296781346,52.5065787885347,44.9862372662621,57.1644288520319,1.03958722131981,-1.01452391717197,1.04530074487872,0.780647926373619,-1.50357035681593,-1.1602189696847,0.258939294946187,0.489046439643959,2.20551971456342,85.454,227.35,310.23,97.2735,234.3525,329.19
2018-06-12,45276716,30189360,3972024,3966911526,6837374510,1291982460,87.3,225,329,88.2,229,330.5,87.1,224,323,87.7,229,324,0.3,3,-8.5,14070,8281,2832,88.74,228.4,329.7,86.58,227.275,320.975,86.43,234.508333333333,329.991666666667,85.408,231.5,329.05,97.132,234.4275,310.49,88.1127945527128,227.935279577228,327.656118382997,86.9719815357508,227.875711370078,324.433649468837,53.3423967871675,50.8780244202748,49.5819741437458,0.968010979556951,-0.809404913327569,0.843448229643968,0.818120537010286,-1.36473726811826,-0.75948552981897,0.149890442546665,0.555332354790689,1.60293375946294,85.408,227.275,310.49,97.132,234.4275,329.05
2018-06-13,28052487,36081120,3639873,2462466403,8311856296,1172683566,88,229,322.5,88.4,232,326,87.3,228,320.5,87.8,232,320.5,0.1,3,-3.5,10128,10687,2847,88.48,228.8,327.6,86.74,227.35,321.05,86.3466666666667,234.125,330.05,85.336,231.22,328.66,96.9935,234.525,310.755,88.0085297018086,229.290186384819,325.270745588665,87.0508404371079,228.268500763404,324.059016186091,53.6353033583979,55.9576412419576,46.8276196148935,0.908878471286258,-0.400158914152286,0.396487447284585,0.83627212386548,-1.17182159732506,-0.528290934398259,0.072606347420778,0.771662683172778,0.924778381682843,85.336,227.35,310.755,96.9935,234.525,328.66
2018-06-14,63053102,36932041,3938428,5435297672,8423126398,1253631998,86.8,230,320,87.3,230,322.5,85.5,226.5,315,85.5,226.5,315,-2.3,-5.5,-5.5,28714,12252,2635,87.34,228.1,324.4,86.805,227.35,321.3,86.2233333333333,233.65,329.733333333333,85.276,230.8,328.15,96.846,234.6,310.97,87.172353134539,228.360124256546,321.847163725777,86.9031413478595,228.10007211927,323.196252739796,46.4175588404103,46.4700786597908,42.8036375874887,0.668716210147849,-0.513710807514684,-0.3969603160715,0.802760941121954,-1.04019943936299,-0.502024810732907,-0.134044730974105,0.526488631848303,0.105064494661407,85.276,227.35,310.97,96.846,234.6,328.15
2018-06-15,55144936,49506679,5146049,4679517838,11291127719,1623103533,84.8,225,316,85.2,231,318.5,84.5,224,312.5,85,231,315,-0.5,4.5,0,18047,10090,2531,86.68,228.9,321.4,86.86,227.725,321.4,86.0966666666667,233.283333333333,329.275,85.214,230.49,327.72,96.696,234.6825,311.1925,86.448235423026,229.240082837697,319.564775817184,86.7218897909205,228.376255726959,322.415657240768,44.9998448271513,53.4276534313433,42.8036375874887,0.433048157003526,-0.237847352940889,-1.01408365982826,0.728818384298268,-0.879729022078568,-0.604436580551977,-0.295770227294742,0.641881669137679,-0.409647079276282,85.214,227.725,311.1925,96.696,234.6825,327.72
2018-06-19,66100691,61142624,4698793,5509852111,13754800554,1471989209,83.6,225.5,311.5,84.2,226,318,83,224,311,83,225,312,-2,-6,-3,29666,19088,3143,85.8,228.7,317.3,86.76,227.525,321.3,85.94,232.825,328.875,85.13,230.11,327.4,96.536,234.73,311.3975,85.2988236153507,227.826721891798,317.043183878123,86.3674240965471,228.054707562486,321.423689884505,39.7676816104481,45.0246418196228,40.596784037153,0.083928763149672,-0.497636984224187,-1.72534458545158,0.599840460068549,-0.803310614507692,-0.828618181531898,-0.515911696918877,0.305673630283505,-0.896726403919682,85.13,227.525,311.3975,96.536,234.73,327.4
2018-06-20,47643520,40708701,5656714,3931979024,9175159127,1756514428,82.3,224.5,312,83.4,227.5,313,81.8,223.5,309,83,226,310,0,1,-2,19911,13262,3626,84.86,228.1,314.5,86.71,227.375,320.775,85.7766666666667,232.4,328.441666666667,85.042,229.73,327.05,96.371,234.775,311.5825,84.5325490769005,227.217814594532,314.695455918749,86.0467170397331,227.859021127964,320.335719419314,39.7676816104481,46.5339583509799,39.1477034139101,-0.190554280617889,-0.615732712617358,-2.42248240939642,0.441761511931261,-0.765795034129625,-1.1473910271048,-0.63231579254915,0.150062321512267,-1.27509138229162,85.042,227.375,311.5825,96.371,234.775,327.05
2018-06-21,30789193,32572707,3846807,2553597039,7379769339,1200868205,83,227.5,312,83.5,228,313.5,82.7,226,310.5,82.7,226.5,312,-0.3,0.5,2,12525,9421,2384,83.84,227,312.8,86.665,227.275,320.375,85.6483333333333,232.091666666667,328.175,84.956,229.35,326.75,96.2045,234.82,311.7975,83.9216993846003,226.978543063021,313.796970612499,85.7279820835681,227.729590544348,319.541841379379,38.9792493888692,47.3128404712791,41.4002878741811,-0.427365163562641,-0.661354919049444,-2.78152221551386,0.267936176832481,-0.744907011113589,-1.47421726478661,-0.695301340395122,0.083552092064145,-1.30730495072725,84.956,227.275,311.7975,96.2045,234.82,326.75
2018-06-22,33349299,44211409,3055482,2739176147,9994644852,946277366,82,224.5,310,82.4,227.5,311,81.8,224,308,82.3,227.5,310.5,-0.4,1,-1.5,14116,14388,1953,83.2,227.2,311.9,86.575,227.2,319.8,85.5166666666667,231.825,327.566666666667,84.856,228.94,326.18,96.0385,234.8775,311.9925,83.3811329230669,227.152362042014,312.697980408333,85.4015075994187,227.70772477822,318.680713628962,37.9003022082133,48.9157013042616,40.198413782098,-0.63993932924798,-0.609789925011313,-3.15078106970259,0.086361075616389,-0.717883593893134,-1.80953002576981,-0.726300404864369,0.108093668881821,-1.34125104393278,84.856,227.2,311.9925,96.0385,234.8775,326.18
2018-06-25,35870279,49058211,2955202,2935164491,10749795782,914297120,82.1,220,307,82.2,220.5,311,81.5,218,307,81.5,218,310,-0.8,X0.00,-0.5,16314,17959,1758,82.5,224.6,310.9,86.325,226.675,319.1,85.355,231.275,327.025,84.75,228.4,325.75,95.8685,234.8875,312.2075,82.7540886153779,224.101574694676,311.798653605555,85.0299354470931,226.783179561247,317.853978997632,35.7678735370504,37.304838690062,39.7838174131212,-0.863010948183813,-1.32027558580754,-3.44406614270287,-0.103513329143651,-0.838361992276014,-2.13643724915642,-0.759497619040162,-0.481913593531522,-1.30762889354645,84.75,226.675,312.2075,95.8685,234.8875,325.75
2018-06-26,41777199,43080346,10965073,3373263287,9242648746,3273899254,80.9,215.5,305,81.6,216,305.5,80.3,212.5,293,81,214.5,296.5,-0.5,-3.5,-13.5,19449,15639,7162,82.1,222.5,307.8,85.935,226.05,318,85.2033333333334,230.766666666667,326.416666666667,84.63,227.8,324.96,95.686,234.8725,312.3475,82.169392410252,220.901049796451,306.699102403703,84.6461320711795,225.613352936366,315.820266712144,34.4627649160575,34.0939676097112,30.6054767244854,-1.06783331688642,-2.14108029912873,-4.71152235496567,-0.296377326692205,-1.09890565364656,-2.65145427031827,-0.771455990194216,-1.04217464548217,-2.0600680846474,84.63,226.05,312.3475,95.686,234.8725,324.96
2018-06-27,32923720,40863414,6511777,2670249405,8742004301,1938129379,81.1,216,297,81.5,216,302,80.9,212.5,296,80.9,213,296.5,-0.1,-1.5,0,14529,12681,4582,81.68,219.9,305.1,85.6,225.45,317.075,85.0516666666667,230.25,325.841666666667,84.496,227.19,324.05,95.503,234.855,312.4775,81.7462616068347,218.267366530967,303.299401602469,84.28935758821,224.412081228141,313.980241310987,34.1940334334753,32.7913270601106,30.6054767244854,-1.22411485000798,-2.87941925914811,-5.65085104143981,-0.48192483135536,-1.45500837474687,-3.25133362454258,-0.742190018652619,-1.42441088440124,-2.39951741689723,84.496,225.45,312.4775,95.503,234.855,324.05
2018-06-28,28261700,38816780,4398790,2280230820,8231075920,1299489420,80.9,211,295,81.1,214.5,299,80.3,210,292,80.5,212,297,-0.4,-1,0.5,12196,10772,3321,81.24,217,302.1,85.255,225,316.425,84.87,229.683333333333,325.125,84.376,226.67,323.19,95.318,234.8325,312.6025,81.3308410712231,216.178244353978,301.199601068313,83.9284663893329,223.229978254032,312.363075471845,33.0827750826528,31.9158458451572,31.2864121817642,-1.36451645174131,-3.50484813940093,-6.28250911726497,-0.65844315543255,-1.86497632767768,-3.85756872308706,-0.706073296308759,-1.63987181172325,-2.42494039417791,84.376,225,312.6025,95.318,234.8325,323.19
2018-06-29,39735409,36848680,4915252,3266758929,7919779720,1475236967,81.1,212,298.5,83.2,217,302,81,212,298.5,83.2,216.5,300,2.7,4.5,3,16329,8652,3372,81.42,214.8,300,85.13,224.625,315.85,84.7816666666667,229.166666666667,324.45,84.344,226.24,321.95,95.1515,234.8275,312.7475,81.9538940474821,216.285496235985,300.799734045542,83.8590886379678,222.589027944124,311.185639712622,45.8703545181322,39.7157441528318,35.3833655457794,-1.24358304624188,-3.59594087305314,-6.46648613829876,-0.775471133594416,-2.21116923675277,-4.3793522061294,-0.468111912647464,-1.38477163630037,-2.08713393216937,84.344,224.625,312.7475,95.1515,234.8275,321.95
2018-07-02,34168444,33496442,5740591,2801225646,7257081470,1760190346,83.3,218.5,301,83.3,219,312.5,81,214,301,81,214,305,-2.2,-2.5,5,14831,8508,4377,81.32,214,299,84.85,224.125,315.15,84.6633333333334,228.625,323.925,84.264,225.63,320.84,94.974,234.8075,312.875,81.6359293649881,215.523664157324,302.199822697028,83.5867944819709,221.771025282779,310.596531168563,39.2831606509319,37.1681731987545,41.6299406089857,-1.31016134055155,-3.82576064018175,-6.13807513041019,-0.882409174985842,-2.53408751743857,-4.73109679098556,-0.427752165565703,-1.29167312274319,-1.40697833942463,84.264,224.125,312.875,94.974,234.8075,320.84
2018-07-03,23992573,28663220,3870712,1941693913,6173115899,1184177660,81.1,215.5,305,81.7,218,309,80.5,213.5,303,80.7,214.5,304.5,-0.3,0.5,-0.5,11205,7758,2872,81.26,214,300.6,84.495,223.4,313.9,84.555,228.133333333333,323.533333333333,84.198,225.34,319.84,94.8,234.795,313.04,81.323952909992,215.182442771549,302.966548464685,83.3118616741642,221.078546684419,310.015909152509,38.4718362798261,38.0244198077077,41.201006934909,-1.37132483221238,-3.92233441055112,-5.8507095244529,-0.98019230643115,-2.81173689606108,-4.95501933767902,-0.391132525781231,-1.11059751449004,-0.895690186773872,84.198,223.4,313.04,94.8,234.795,319.84
2018-07-04,17452796,15359295,3724168,1417689247,3324927032,1123543900,80.8,217,303.5,81.6,217.5,306.5,80.8,215.5,297,81.6,216,298,0.9,1.5,-6.5,6839,5434,2668,81.4,214.6,300.9,84.17,222.75,312.55,84.4583333333333,227.65,323.041666666667,84.17,225.13,318.79,94.6305,234.79,313.1675,81.4159686066614,215.454961847699,301.31103230979,83.1488272290057,220.594875571617,308.87153685227,42.320546172742,40.6379873786052,36.00703344154,-1.33182244155107,-3.83364053365472,-6.07740929728459,-1.05051833345513,-3.01611762357981,-5.17949732960014,-0.281304108095935,-0.817522910074909,-0.897911967684452,84.17,222.75,312.55,94.6305,234.79,318.79
2018-07-05,17474083,18225416,9900612,1419788710,3904832940,2836080144,81.7,214,295,81.8,215,295,81,213,280.5,81.2,214.5,281.5,-0.4,-1.5,-16.5,6781,5581,6996,81.54,215.1,297.8,83.775,221.975,310.075,84.3616666666667,227.133333333333,322.283333333333,84.182,224.88,317.59,94.4515,234.7725,313.2025,81.3439790711076,215.1366412318,294.707354873193,82.963224635767,220.014411231463,306.264723818721,41.0903256419627,38.8725946063787,26.778488530728,-1.31760464326598,-3.84012093741219,-7.50200417004692,-1.1039355954173,-3.18091828634628,-5.64399869768949,-0.213669047848677,-0.659202651065911,-1.85800547235742,83.775,221.975,310.075,94.4515,234.7725,317.59
2018-07-06,39278906,31344962,9758208,3165975950,6779063394,2784490196,80.9,217.5,282,81.2,217.5,288,80.2,215,282,80.5,217,285,-0.7,2.5,3.5,13882,8620,5676,81,215.2,294.8,83.24,221.325,307.775,84.2483333333333,226.616666666667,321.383333333333,84.184,224.72,316.55,94.274,234.7725,313.2325,81.0626527140717,215.7577608212,291.471569915462,82.728631813313,219.727324447514,304.239512026461,38.9561485591528,43.2941063714411,30.8283732477983,-1.34729036092563,-3.60200591542832,-8.2534445499029,-1.15260654851897,-3.26513581216269,-6.16588786813217,-0.194683812406659,-0.33687010326563,-2.08755668177072,83.24,221.325,307.775,94.274,234.7725,316.55
2018-07-09,23838042,41165793,7374647,1934894382,9100880393,2027096778,81.4,219.5,278,81.6,223,279.5,80.7,218.5,271,80.8,221.5,272.5,0.3,4.5,X0.00,8044,14795,4583,80.96,216.7,288.3,82.865,221.05,304.9,84.1483333333333,226.225,320.4,84.188,224.71,315.53,94.093,234.785,313.2175,80.9751018093812,217.671840547467,285.147713276975,82.5449525929975,219.896150690608,301.216701357275,40.3852160552913,50.2673327321741,25.4206210760066,-1.3312630415886,-3.01542570258704,-9.74527453924986,-1.18833784713289,-3.21519379024756,-6.88176520235571,-0.142925194455705,0.199768087660523,-2.86350933689415,82.865,221.05,304.9,94.093,234.785,315.53
2018-07-10,31352455,20196957,4904871,2529597690,4498264914,1362518190,81.2,223,274.5,81.3,224,280,80.3,222,274,80.5,222,280,-0.3,0.5,7.5,11414,6922,3345,80.92,218.2,283.4,82.52,220.85,302.275,84.04,225.85,319.466666666667,84.168,224.68,314.34,93.918,234.805,313.2425,80.8167345395875,219.114560364978,283.431808851317,82.3501952031882,220.096517291503,299.196063132772,39.3920896755324,50.9885159161162,33.0132317573867,-1.32746656015259,-2.48160444520332,-10.204739350969,-1.21616358973683,-3.06847592123871,-7.54636003207837,-0.111302970415754,0.586871476035396,-2.65837931889065,82.52,220.85,302.275,93.918,234.805,314.34
2018-07-11,37731076,19854690,3684846,3069033804,4355547100,1015965751,80.6,220,277,82,220,278.5,80.6,218,273.5,81.6,220,276,1.1,-2,-4,13630,7437,2643,80.92,219,279,82.215,220.4,299.875,83.94,225.458333333333,318.366666666667,84.142,224.54,313.06,93.7535,234.8125,313.1875,81.0778230263916,219.409706909985,280.954539234211,82.2787480409798,220.087325168502,296.986914262984,44.7564709219327,47.9906958554874,31.189487175903,-1.22161499708845,-2.19463218434481,-10.7675138974616,-1.21725387120716,-2.89370717385993,-8.19059080515503,-0.004361125881295,0.699074989515121,-2.57692309230661,82.215,220.4,299.875,93.7535,234.8125,313.1875
2018-07-12,26209664,23806051,4540240,2128826251,5246628771,1279941160,80.8,218,276,81.8,222,285,80.8,218,276,81.2,220.5,283,-0.4,0.5,7,8518,7885,3322,80.92,220.2,279.3,81.885,219.825,298,83.8516666666667,225.166666666667,317.416666666667,84.13,224.49,312.1,93.5845,234.8225,313.1425,81.1185486842611,219.77313793999,281.636359489474,82.1760101323151,220.126627533407,295.654827190319,43.2571312614028,48.8011309696283,37.6779312682077,-1.15667015426511,-1.90490027416396,-10.5273228567084,-1.20513712781875,-2.69594579392074,-8.6579372154657,0.048466973553634,0.791045519756775,-1.86938564124269,81.885,219.825,298,93.5845,234.8225,313.1425
2018-07-13,36224415,30419311,3578038,2981263603,6799894334,1018138368,81.7,222.5,281.5,82.9,224.5,286,81.7,222.5,281,82.9,224.5,285,1.7,4,2,13728,11723,2540,81.4,221.7,279.3,81.755,219.725,296.5,83.82,224.941666666667,316.133333333333,84.186,224.57,311.4,93.429,234.8475,313.105,81.7123657895074,221.34875862666,282.757572992983,82.2449615482851,220.543139196892,294.640081743622,50.8006981835525,54.8610070413425,39.4351391207036,-0.956993480779417,-1.33710575451613,-10.0596253420817,-1.15550839841088,-2.42417778603982,-8.9382748407889,0.198514917631465,1.08707203152369,-1.12135050129279,81.755,219.725,296.5,93.429,234.8475,313.105
2018-07-16,24798091,16107254,1934940,2060074853,3612296896,550236400,83,224.5,285,83.4,225,286.5,82.8,223.5,282.5,82.8,223.5,282.5,-0.1,-1,-2.5,10146,6321,1365,81.8,222.1,281.3,81.645,219.35,294.875,83.7833333333333,224.591666666667,314.833333333333,84.234,224.58,310.54,93.293,234.8575,313.0525,82.0749105263383,222.06583908444,282.671715328655,82.2978223532103,220.824744987664,293.483883482325,50.3764414857755,53.1667920362053,37.9930882945785,-0.797622941942706,-0.956786905737715,-9.77798625977204,-1.08393130711725,-2.1306996099794,-9.10621712458552,0.286308365174541,1.17391270424168,-0.67176913518651,81.645,219.35,294.875,93.293,234.8575,313.0525
2018-07-17,23732878,22554436,3209658,1967617066,5003028272,916487509,82.9,222.5,283,83.5,223.5,287.5,82.5,221,283,82.9,221.5,285.5,0.1,-2,3,9329,8636,2274,82.28,222,282.4,81.64,219.175,293.55,83.765,224.466666666667,313.683333333333,84.26,224.54,309.88,93.175,234.8575,313.03,82.3499403508922,221.877226056293,283.61447688577,82.3551726052855,220.889054988839,292.723513626865,50.8187681416868,49.8509569186777,40.7911036019562,-0.655693056051348,-0.807456902783315,-9.20658257693947,-0.998283656904067,-1.86605106854018,-9.12629021505631,0.342590600852719,1.05859416575687,-0.080292361883155,81.64,219.175,293.55,93.175,234.8575,313.03
2018-07-18,46690209,45802658,5334897,3921547547,10221407834,1517803064,83.8,223,287,84.4,224,288.5,83.4,222,281,84.1,223,281,1.2,1.5,-4.5,18817,12139,4014,82.78,222.6,283.4,81.695,219.025,292.1,83.7833333333333,224.408333333333,312.525,84.29,224.44,309,93.0405,234.8675,312.9675,82.9332935672615,222.251484037529,282.742984590513,82.5213466428774,221.090097370854,291.606988519545,55.898853578224,52.2559702541636,38.0197307170511,-0.441295646238444,-0.561600553998119,-9.01295766786052,-0.886886054770943,-1.60516096563177,-9.10362370561716,0.445590408532498,1.04356041163365,0.090666037756636,81.695,219.025,292.1,93.0405,234.8675,312.9675
2018-07-19,38913244,43976216,3739955,3304596972,9930715930,1059742140,84.5,225.5,283.5,85.2,227,284.5,84.3,224.5,281.5,85.2,224.5,284,1.1,1.5,3,18253,12076,1731,83.58,223.4,283.6,81.82,218.925,290.7,83.86,224.366666666667,311.566666666667,84.358,224.34,308.12,92.9265,234.8975,312.9575,83.6888623781743,223.000989358353,283.161989727009,82.7764564864129,221.414850002202,290.882513422445,59.9796814563486,54.6006788762744,40.9023870659807,-0.180542169647282,-0.24291993253965,-8.51922923290846,-0.745617277746211,-1.33271275901334,-8.98674481107542,0.565075108098929,1.0897928264737,0.467515578166958,81.82,218.925,290.7,92.9265,234.8975,312.9575
2018-07-20,38980756,103652023,4735839,3317339303,24367904428,1332397609,85.5,235,282,85.8,237.5,284,84.2,233,280,85.3,237.5,280,0.1,13,-4,18147,39544,2255,84.06,226,282.6,81.97,219.425,289.175,83.9416666666667,224.575,310.616666666667,84.406,224.5,307.13,92.828,235,312.93,84.2259082521162,227.833992905568,282.107993151339,83.0167939638973,222.946769049611,289.846083572689,60.3389790314667,68.8696033530427,38.341823306623,0.033786533318988,1.04656397239268,-8.35440804617508,-0.589736515533171,-0.856857412732141,-8.86027745809535,0.623523048852159,1.90342138512482,0.505869411920269,81.97,219.425,289.175,92.828,235,312.93
2018-07-23,35744652,52269877,10295269,3051215034,12621500480,2807183937,85.6,239,278.5,85.7,245,278.5,84.9,238.5,271,85.5,241,271.5,0.2,3.5,-8.5,16113,19777,6856,84.6,229.5,280.4,82.17,220.575,287.25,84.0233333333333,224.891666666667,309.75,84.416,224.66,306.17,92.738,235.135,312.8775,84.6506055014108,232.222661937046,278.571995434226,83.2532897768595,224.666124378219,288.098837518147,61.091354346364,71.4695249905402,33.5372192067547,0.217277266032525,2.32411900933519,-8.80813038652718,-0.428333759220032,-0.220662128318674,-8.84984804378172,0.645611025252557,2.54478113765387,0.041717657254534,82.17,220.575,287.25,92.738,235.135,312.8775
